word	opus_rank	hsk_level	pos	lccc_rank	is_foreign_name	is_foreign_score3	tier	dialog_priority
义务	4422	HSK4	名	7887	0	0	D_hsk_only	5
旅游	4423	HSK2	动	712	0	0	D_hsk_only	5
独特	4424	HSK4	形	5989	0	0	D_hsk_only	5
战胜	4427	HSK4	动	10233	0	0	D_hsk_only	5
水果	4430	HSK1	名	1453	0	0	D_hsk_only	5
担任	4433	HSK4	动	47634	0	0	D_hsk_only	5
基础	4458	HSK3	名	3325	0	0	D_hsk_only	5
深入	4467	HSK3	动、形	8849	0	0	D_hsk_only	5
证件	4480	HSK3	名		0	0	D_hsk_only	5
维护	4481	HSK4	动	5073	0	0	D_hsk_only	5
今后	4493	HSK2	名	9254	0	0	D_hsk_only	5
创作	4499	HSK3	动、名	8231	0	0	D_hsk_only	5
通	4502	HSK2	动、形	5271	0	0	D_hsk_only	5
扫	4510	HSK4	动	3248	0	0	D_hsk_only	5
草	4513	HSK2	名		0	0	D_hsk_only	5
收获	4515	HSK4	动、名	3229	0	0	D_hsk_only	5
梦见	4519	HSK4		1680	0	0	D_hsk_only	5
体会	4521	HSK3	动、名	1912	0	0	D_hsk_only	5
盘子	4522	HSK4	名	5123	0	0	D_hsk_only	5
座	4529	HSK2	量	4302	0	0	D_hsk_only	5
无限	4530	HSK4	形	3036	0	0	D_hsk_only	5
组合	4532	HSK3	动	5029	0	0	D_hsk_only	5
工程师	4533	HSK3	名	12855	0	0	D_hsk_only	5
居住	4534	HSK4	动	13916	0	0	D_hsk_only	5
相似	4546	HSK3	形	5852	0	0	D_hsk_only	5
预测	4554	HSK4	动	6500	0	0	D_hsk_only	5
商人	4557	HSK2	名	19430	0	0	D_hsk_only	5
闪电	4558	HSK4	名	4008	0	0	D_hsk_only	5
汽油	4563	HSK4	名	18558	0	0	D_hsk_only	5
大陆	4565	HSK4	名	5297	0	0	D_hsk_only	5
总共	4568	HSK4	副	6710	0	0	D_hsk_only	5
举办	4572	HSK3	动	14653	0	0	D_hsk_only	5
疑问	4573	HSK4	名	6977	0	0	D_hsk_only	5
收音机	4580	HSK3	名	12361	0	0	D_hsk_only	5
数量	4582	HSK3	名	6349	0	0	D_hsk_only	5
开发	4584	HSK3	动	5973	0	0	D_hsk_only	5
不满	4585	HSK2	形	5265	0	0	D_hsk_only	5
试验	4588	HSK3	动	14087	0	0	D_hsk_only	5
千	4590	HSK2	数	9194	0	0	D_hsk_only	5
录音	4592	HSK3	动、名	6666	0	0	D_hsk_only	5
大型	4593	HSK4	形	8791	0	0	D_hsk_only	5
购物	4595	HSK4	动	4730	0	0	D_hsk_only	5
夜	4598	HSK2	名	3101	0	0	D_hsk_only	5
高潮	4600	HSK4	名		0	0	D_hsk_only	5
甜	4606	HSK3	形	964	0	0	D_hsk_only	5
着急	4617	HSK4		1400	0	0	D_hsk_only	5
喜爱	4620	HSK4	动	7652	0	0	D_hsk_only	5
没事儿	4626	HSK1		2037	0	0	D_hsk_only	5
出售	4635	HSK4	动		0	0	D_hsk_only	5
量	4637	HSK4	动	2709	0	0	D_hsk_only	5
绿	4641	HSK2	形	1722	0	0	D_hsk_only	5
科技	4642	HSK3	名	5473	0	0	D_hsk_only	5
交通	4644	HSK2	名	5180	0	0	D_hsk_only	5
瓶	4645	HSK2	名、量	3700	0	0	D_hsk_only	5
争论	4652	HSK4	动	10036	0	0	D_hsk_only	5
歌声	4653	HSK3	名	7261	0	0	D_hsk_only	5
发言	4661	HSK3	动、名	8068	0	0	D_hsk_only	5
列车	4669	HSK4	名	10625	0	0	D_hsk_only	5
发送	4670	HSK3	动	8925	0	0	D_hsk_only	5
此外	4681	HSK4	连	43447	0	0	D_hsk_only	5
落后	4682	HSK3		6265	0	0	D_hsk_only	5
奖金	4683	HSK4	名	7680	0	0	D_hsk_only	5
尾巴	4689	HSK4	名	3600	0	0	D_hsk_only	5
西部	4695	HSK3	名	11611	0	0	D_hsk_only	5
电视台	4701	HSK3	名	6808	0	0	D_hsk_only	5
房租	4702	HSK3	名	7492	0	0	D_hsk_only	5
各自	4713	HSK3	代	4459	0	0	D_hsk_only	5
晚会	4714	HSK2	名	4643	0	0	D_hsk_only	5
领先	4719	HSK3		15405	0	0	D_hsk_only	5
评价	4723	HSK3	动、名	2369	0	0	D_hsk_only	5
典型	4728	HSK4	名、形	7014	0	0	D_hsk_only	5
童年	4736	HSK4	名	3514	0	0	D_hsk_only	5
燃料	4743	HSK4	名	63259	0	0	D_hsk_only	5
青春	4752	HSK4	名	1080	0	0	D_hsk_only	5
瓶子	4753	HSK2	名	3335	0	0	D_hsk_only	5
登	4777	HSK4	动	7336	0	0	D_hsk_only	5
购买	4778	HSK4	动	4747	0	0	D_hsk_only	5
途中	4781	HSK4	名	11520	0	0	D_hsk_only	5
例子	4791	HSK2	名	6168	0	0	D_hsk_only	5
失业	4794	HSK4		5347	0	0	D_hsk_only	5
输入	4802	HSK3	动	8190	0	0	D_hsk_only	5
咱	4805	HSK2	代	903	0	0	D_hsk_only	5
长期	4806	HSK3	名	4482	0	0	D_hsk_only	5
功课	4807	HSK3	名	6608	0	0	D_hsk_only	5
配	4809	HSK3	动	1858	0	0	D_hsk_only	5
阅读	4810	HSK4	动	2931	0	0	D_hsk_only	5
车辆	4813	HSK2	名	12825	0	0	D_hsk_only	5
运动员	4815	HSK4	名	7793	0	0	D_hsk_only	5
西方	4824	HSK2	名	15132	0	0	D_hsk_only	5
需求	4825	HSK3	名	5605	0	0	D_hsk_only	5
透	4828	HSK4	动、形	4199	0	0	D_hsk_only	5
休假	4831	HSK2		2428	0	0	D_hsk_only	5
南部	4832	HSK3	名		0	0	D_hsk_only	5
这时	4840	HSK2		14112	0	0	D_hsk_only	5
奖	4844	HSK4	动、名	4661	0	0	D_hsk_only	5
牙	4846	HSK4	名	2300	0	0	D_hsk_only	5
夜里	4849	HSK2	名	4209	0	0	D_hsk_only	5
人口	4857	HSK2	名	9438	0	0	D_hsk_only	5
不但	4865	HSK2	连	7916	0	0	D_hsk_only	5
方案	4867	HSK4	名	8865	0	0	D_hsk_only	5
家长	4882	HSK2	名	1821	0	0	D_hsk_only	5
宝贵	4884	HSK4	形	10950	0	0	D_hsk_only	5
工程	4885	HSK4	名	5552	0	0	D_hsk_only	5
面试	4886	HSK4	动	1233	0	0	D_hsk_only	5
引导	4896	HSK4	动	11248	0	0	D_hsk_only	5
获取	4898	HSK4	动	18634	0	0	D_hsk_only	5
指出	4899	HSK3		12286	0	0	D_hsk_only	5
能干	4906	HSK4	形	5240	0	0	D_hsk_only	5
袜子	4907	HSK4	名	2157	0	0	D_hsk_only	5
球队	4913	HSK2	名	5485	0	0	D_hsk_only	5
请客	4920	HSK2		1780	0	0	D_hsk_only	5
字母	4922	HSK4	名	9393	0	0	D_hsk_only	5
大会	4924	HSK4	名	5695	0	0	D_hsk_only	5
里头	4931	HSK2	名	9455	0	0	D_hsk_only	5
写作	4937	HSK3	动	11344	0	0	D_hsk_only	5
木头	4942	HSK3	名	7902	0	0	D_hsk_only	5
热闹	4950	HSK4	形、动	2584	0	0	D_hsk_only	5
羊	4951	HSK3	名	3319	0	0	D_hsk_only	5
套	4954	HSK2	量	3071	0	0	D_hsk_only	5
得分	4958	HSK3	动、名	12607	0	0	D_hsk_only	5
实力	4960	HSK3	名	2240	0	0	D_hsk_only	5
概念	4963	HSK3	名	4077	0	0	D_hsk_only	5
钟	4969	HSK3	名	5005	0	0	D_hsk_only	5
移民	4972	HSK4	动、名		0	0	D_hsk_only	5
页	4977	HSK1	量	9061	0	0	D_hsk_only	5
初	4979	HSK3	副	4016	0	0	D_hsk_only	5
名人	4984	HSK4	名	10180	0	0	D_hsk_only	5
光临	4994	HSK4	动	13483	0	0	D_hsk_only	5
北	5003	HSK1	名	5184	0	0	D_hsk_only	5
相比	5010	HSK3	动	6405	0	0	D_hsk_only	5
整	5013	HSK3	形、动	2083	0	0	D_hsk_only	5
院子	5022	HSK2	名	6280	0	0	D_hsk_only	5
打工	5025	HSK2		2404	0	0	D_hsk_only	5
考	5027	HSK1	动	442	0	0	D_hsk_only	5
主持	5035	HSK3	动	4454	0	0	D_hsk_only	5
代	5054	HSK3	动、名	6532	0	0	D_hsk_only	5
团	5060	HSK3	名、量	2307	0	0	D_hsk_only	5
积极	5077	HSK3	形	3687	0	0	D_hsk_only	5
几	5090	HSK1	数、代	1517	0	0	D_hsk_only	5
销售	5092	HSK4	动	5395	0	0	D_hsk_only	5
台上	5104	HSK4	名	7109	0	0	D_hsk_only	5
温度	5105	HSK2	名	1886	0	0	D_hsk_only	5
矮	5107	HSK4	形	2044	0	0	D_hsk_only	5
团结	5120	HSK3	动	9709	0	0	D_hsk_only	5
克服	5122	HSK3	动	9805	0	0	D_hsk_only	5
多数	5135	HSK2	名	8282	0	0	D_hsk_only	5
类	5141	HSK3	名、量	1729	0	0	D_hsk_only	5
分散	5143	HSK4	动、形	13633	0	0	D_hsk_only	5
传来	5154	HSK3		18847	0	0	D_hsk_only	5
图片	5163	HSK2	名		0	0	D_hsk_only	5
编	5164	HSK4	动	4605	0	0	D_hsk_only	5
家具	5168	HSK3	名	7483	0	0	D_hsk_only	5
领	5176	HSK3	动	3066	0	0	D_hsk_only	5
大众	5179	HSK4	名	3143	0	0	D_hsk_only	5
团体	5185	HSK3	名	17070	0	0	D_hsk_only	5
打听	5188	HSK3	动	7217	0	0	D_hsk_only	5
成人	5194	HSK4	名		0	0	D_hsk_only	5
握手	5199	HSK3		3435	0	0	D_hsk_only	5
堵	5204	HSK4	动	2268	0	0	D_hsk_only	5
国内	5206	HSK3		1362	0	0	D_hsk_only	5
半年	5210	HSK1		1470	0	0	D_hsk_only	5
放学	5211	HSK1		3836	0	0	D_hsk_only	5
医学	5215	HSK4	名	11033	0	0	D_hsk_only	5
降低	5217	HSK4	动	8785	0	0	D_hsk_only	5
乐观	5222	HSK3	形	3634	0	0	D_hsk_only	5
传播	5229	HSK3	动	9001	0	0	D_hsk_only	5
主任	5232	HSK3	名	4588	0	0	D_hsk_only	5
红酒	5260	HSK3	名	4682	0	0	D_hsk_only	5
地铁	5261	HSK2	名	1231	0	0	D_hsk_only	5
优势	5262	HSK3	名	5817	0	0	D_hsk_only	5
缺少	5279	HSK3	动	6591	0	0	D_hsk_only	5
各地	5285	HSK3	名	7503	0	0	D_hsk_only	5
石油	5287	HSK3	名	17035	0	0	D_hsk_only	5
充分	5288	HSK4	形	9322	0	0	D_hsk_only	5
松	5304	HSK4	形、动	6800	0	0	D_hsk_only	5
英勇	5308	HSK4	形	23465	0	0	D_hsk_only	5
加强	5310	HSK3	动	7296	0	0	D_hsk_only	5
农民	5312	HSK3	名	8011	0	0	D_hsk_only	5
转告	5316	HSK4	动	10740	0	0	D_hsk_only	5
行业	5319	HSK4	名	4119	0	0	D_hsk_only	5
画家	5327	HSK2	名	12738	0	0	D_hsk_only	5
检测	5335	HSK4	动	9259	0	0	D_hsk_only	5
小学	5337	HSK1	名	1108	0	0	D_hsk_only	5
名片	5339	HSK4	名	18134	0	0	D_hsk_only	5
缺	5341	HSK3	动	1501	0	0	D_hsk_only	5
打球	5349	HSK1		1451	0	0	D_hsk_only	5
资源	5357	HSK4	名	1605	0	0	D_hsk_only	5
相片	5375	HSK4	名	5738	0	0	D_hsk_only	5
遗传	5377	HSK4	动	5663	0	0	D_hsk_only	5
自身	5385	HSK3	名	6308	0	0	D_hsk_only	5
痛快	5389	HSK4	形	6560	0	0	D_hsk_only	5
压	5390	HSK3	动	3728	0	0	D_hsk_only	5
文字	5395	HSK3	名	2324	0	0	D_hsk_only	5
教师	5400	HSK2	名	4082	0	0	D_hsk_only	5
暖和	5403	HSK3	形	1700	0	0	D_hsk_only	5
实施	5408	HSK4	动	17134	0	0	D_hsk_only	5
虫子	5417	HSK4	名	4366	0	0	D_hsk_only	5
忽然	5419	HSK2	副	3408	0	0	D_hsk_only	5
动物园	5428	HSK2	名	4654	0	0	D_hsk_only	5
男女	5433	HSK4	名	2914	0	0	D_hsk_only	5
奋斗	5434	HSK4	动	2632	0	0	D_hsk_only	5
场合	5446	HSK3	名	8795	0	0	D_hsk_only	5
香蕉	5456	HSK3	名	3079	0	0	D_hsk_only	5
修改	5457	HSK3	动	7125	0	0	D_hsk_only	5
计算机	5463	HSK2	名	5245	0	0	D_hsk_only	5
有利	5469	HSK3	形	16779	0	0	D_hsk_only	5
有的是	5471	HSK3		4565	0	0	D_hsk_only	5
复制	5472	HSK4	动		0	0	D_hsk_only	5
培养	5492	HSK4	动	4130	0	0	D_hsk_only	5
投诉	5495	HSK4	动		0	0	D_hsk_only	5
纯	5498	HSK4	形	2907	0	0	D_hsk_only	5
路边	5503	HSK2		3932	0	0	D_hsk_only	5
机票	5514	HSK1	名	1683	0	0	D_hsk_only	5
牌子	5516	HSK3	名	1197	0	0	D_hsk_only	5
大多	5522	HSK4	副	4443	0	0	D_hsk_only	5
安装	5523	HSK3	动	6956	0	0	D_hsk_only	5
补充	5524	HSK3	动、名	4722	0	0	D_hsk_only	5
乐	5526	HSK3	动	2597	0	0	D_hsk_only	5
批评	5533	HSK3	动	4693	0	0	D_hsk_only	5
姐	5535	HSK1	名	432	0	0	D_hsk_only	5
季节	5544	HSK4	名	2162	0	0	D_hsk_only	5
使劲	5552	HSK4		3540	0	0	D_hsk_only	5
极	5558	HSK4	副	8094	0	0	D_hsk_only	5
快点儿	5561	HSK2		18556	0	0	D_hsk_only	5
青年	5572	HSK2	名	2265	0	0	D_hsk_only	5
布置	5573	HSK4	动	7495	0	0	D_hsk_only	5
放假	5576	HSK1		309	0	0	D_hsk_only	5
摇	5587	HSK4	动	5203	0	0	D_hsk_only	5
预计	5599	HSK3	动	6998	0	0	D_hsk_only	5
录	5605	HSK3	动	3262	0	0	D_hsk_only	5
重视	5608	HSK2	动	6996	0	0	D_hsk_only	5
汇报	5620	HSK4	动、名	5800	0	0	D_hsk_only	5
后天	5624	HSK1	名	805	0	0	D_hsk_only	5
北部	5626	HSK3	名	23375	0	0	D_hsk_only	5
村	5629	HSK3	名	4131	0	0	D_hsk_only	5
下楼	5631	HSK4		4711	0	0	D_hsk_only	5
玉米	5635	HSK4	名	3218	0	0	D_hsk_only	5
环	5643	HSK3	名	11534	0	0	D_hsk_only	5
教室	5654	HSK2	名	2471	0	0	D_hsk_only	5
改造	5661	HSK3	动	10480	0	0	D_hsk_only	5
上个月	5664	HSK4		4328	0	0	D_hsk_only	5
天真	5674	HSK4	形	4298	0	0	D_hsk_only	5
游	5678	HSK3	动	2472	0	0	D_hsk_only	5
体重	5679	HSK4	名	1214	0	0	D_hsk_only	5
下个月	5680	HSK4		1381	0	0	D_hsk_only	5
超市	5685	HSK2	名	1429	0	0	D_hsk_only	5
湖	5687	HSK2	名	5054	0	0	D_hsk_only	5
穷人	5694	HSK4	名	4870	0	0	D_hsk_only	5
生长	5695	HSK3	动	5573	0	0	D_hsk_only	5
老家	5696	HSK4	名	1878	0	0	D_hsk_only	5
一块儿	5699	HSK1	名、副	6387	0	0	D_hsk_only	5
精力	5711	HSK4	名	3953	0	0	D_hsk_only	5
辣	5716	HSK4	形	687	0	0	D_hsk_only	5
肥	5728	HSK4	形	1124	0	0	D_hsk_only	5
结构	5736	HSK4	名	11008	0	0	D_hsk_only	5
电源	5744	HSK4	名	8931	0	0	D_hsk_only	5
宁静	5757	HSK4	形	11209	0	0	D_hsk_only	5
出院	5761	HSK2		7279	0	0	D_hsk_only	5
有限	5770	HSK4	形	4571	0	0	D_hsk_only	5
改善	5776	HSK4	动	5767	0	0	D_hsk_only	5
担保	5777	HSK4	动、名		0	0	D_hsk_only	5
形状	5789	HSK3	名	6486	0	0	D_hsk_only	5
公布	5792	HSK3	动	4497	0	0	D_hsk_only	5
遗产	5797	HSK4	名		0	0	D_hsk_only	5
方	5819	HSK4	形、名	4868	0	0	D_hsk_only	5
重量	5824	HSK4	名	7946	0	0	D_hsk_only	5
民族	5829	HSK3	名		0	0	D_hsk_only	5
发烧	5830	HSK4		1918	0	0	D_hsk_only	5
东方	5859	HSK2	名	4666	0	0	D_hsk_only	5
碗	5865	HSK2	名	1542	0	0	D_hsk_only	5
市区	5866	HSK4	名	3312	0	0	D_hsk_only	5
跑步	5870	HSK3		1077	0	0	D_hsk_only	5
合	5872	HSK3	动	5609	0	0	D_hsk_only	5
大自然	5874	HSK2	名	8279	0	0	D_hsk_only	5
成果	5878	HSK3	名	7835	0	0	D_hsk_only	5
寒冷	5883	HSK4	形	8281	0	0	D_hsk_only	5
国外	5887	HSK1		2173	0	0	D_hsk_only	5
圆	5907	HSK4	形、名	1966	0	0	D_hsk_only	5
推进	5914	HSK3	动	26627	0	0	D_hsk_only	5
论文	5918	HSK4	名	1055	0	0	D_hsk_only	5
封闭	5930	HSK4	动、形	11788	0	0	D_hsk_only	5
遍	5931	HSK2	量	3789	0	0	D_hsk_only	5
平等	5938	HSK2	形	9271	0	0	D_hsk_only	5
爱好	5940	HSK1	动、名	2807	0	0	D_hsk_only	5
早饭	5944	HSK1	名	1697	0	0	D_hsk_only	5
院长	5945	HSK2	名		0	0	D_hsk_only	5
板	5953	HSK3	名	6590	0	0	D_hsk_only	5
倍	5955	HSK4	量	6655	0	0	D_hsk_only	5
设施	5958	HSK4	名	15511	0	0	D_hsk_only	5
笔记	5964	HSK2	名	4523	0	0	D_hsk_only	5
装修	5980	HSK4	动	2500	0	0	D_hsk_only	5
东部	5995	HSK3	名	17550	0	0	D_hsk_only	5
盐	6003	HSK4	名	5075	0	0	D_hsk_only	5
高速公路	6020	HSK3		20238	0	0	D_hsk_only	5
凉	6028	HSK2	形	1503	0	0	D_hsk_only	5
填	6030	HSK4	动	4195	0	0	D_hsk_only	5
运用	6033	HSK4	动	19828	0	0	D_hsk_only	5
马路	6035	HSK1	名	4841	0	0	D_hsk_only	5
期	6036	HSK3	量	3086	0	0	D_hsk_only	5
云	6042	HSK2	名	2077	0	0	D_hsk_only	5
转变	6060	HSK3	动	11374	0	0	D_hsk_only	5
常见	6075	HSK2		7914	0	0	D_hsk_only	5
尺寸	6076	HSK4	名	7082	0	0	D_hsk_only	5
准	6083	HSK3	形、副	3466	0	0	D_hsk_only	5
未必	6091	HSK4	副	4126	0	0	D_hsk_only	5
模型	6098	HSK4	名	8558	0	0	D_hsk_only	5
公斤	6105	HSK2	量	5356	0	0	D_hsk_only	5
各个	6117	HSK4	代、副	5959	0	0	D_hsk_only	5
供应	6120	HSK4	动	18966	0	0	D_hsk_only	5
暑假	6125	HSK4	名	721	0	0	D_hsk_only	5
种子	6144	HSK3	名	5116	0	0	D_hsk_only	5
缺点	6151	HSK3	名	4988	0	0	D_hsk_only	5
两边	6152	HSK4	名	4805	0	0	D_hsk_only	5
顺序	6154	HSK4	名	7410	0	0	D_hsk_only	5
游客	6164	HSK2	名	7314	0	0	D_hsk_only	5
沉重	6176	HSK4	形	10079	0	0	D_hsk_only	5
大规模	6179	HSK4		26956	0	0	D_hsk_only	5
措施	6181	HSK4	名	13418	0	0	D_hsk_only	5
穷	6186	HSK4	形	1294	0	0	D_hsk_only	5
音乐会	6197	HSK2	名	11562	0	0	D_hsk_only	5
治	6202	HSK4	动	4513	0	0	D_hsk_only	5
大衣	6220	HSK2	名	3345	0	0	D_hsk_only	5
航空	6226	HSK4	动	8771	0	0	D_hsk_only	5
下载	6234	HSK4	动	1544	0	0	D_hsk_only	5
制度	6243	HSK3	名		0	0	D_hsk_only	5
宝石	6252	HSK4	名	13426	0	0	D_hsk_only	5
首都	6271	HSK3	名	6466	0	0	D_hsk_only	5
腰	6276	HSK4	名	1481	0	0	D_hsk_only	5
果汁	6280	HSK3	名	6661	0	0	D_hsk_only	5
信封	6285	HSK3	名	18854	0	0	D_hsk_only	5
宽	6287	HSK4	形	3780	0	0	D_hsk_only	5
应当	6288	HSK3	动	16903	0	0	D_hsk_only	5
迷	6290	HSK3	动	3370	0	0	D_hsk_only	5
锻炼	6293	HSK4	动	1456	0	0	D_hsk_only	5
妹	6304	HSK1	名	1655	0	0	D_hsk_only	5
秋天	6312	HSK2	名	2225	0	0	D_hsk_only	5
形势	6315	HSK4	名	13935	0	0	D_hsk_only	5
菜单	6323	HSK2	名	10935	0	0	D_hsk_only	5
直播	6324	HSK3	动	734	0	0	D_hsk_only	5
补	6332	HSK3	动	1187	0	0	D_hsk_only	5
引	6335	HSK4	动	18468	0	0	D_hsk_only	5
网	6338	HSK2	名	2062	0	0	D_hsk_only	5
阳台	6361	HSK4	名	3483	0	0	D_hsk_only	5
拉开	6364	HSK4		14551	0	0	D_hsk_only	5
请教	6368	HSK3	动	3291	0	0	D_hsk_only	5
极其	6376	HSK4	副	9398	0	0	D_hsk_only	5
半天	6393	HSK1		1343	0	0	D_hsk_only	5
公共	6404	HSK3	形	8782	0	0	D_hsk_only	5
转弯	6405	HSK4		15634	0	0	D_hsk_only	5
制定	6416	HSK3	动	24721	0	0	D_hsk_only	5
待遇	6431	HSK4	名	3826	0	0	D_hsk_only	5
高尚	6438	HSK4	形	8502	0	0	D_hsk_only	5
景色	6449	HSK3	名	4876	0	0	D_hsk_only	5
箱	6450	HSK4	量	10461	0	0	D_hsk_only	5
层	6456	HSK2	量	8340	0	0	D_hsk_only	5
大爷	6484	HSK4	名		0	0	D_hsk_only	5
袋	6488	HSK4	名、量	8727	0	0	D_hsk_only	5
包含	6492	HSK4	动	11818	0	0	D_hsk_only	5
厚	6493	HSK4	形	1906	0	0	D_hsk_only	5
小声	6495	HSK2		12910	0	0	D_hsk_only	5
特征	6501	HSK4	名	14902	0	0	D_hsk_only	5
抄	6502	HSK4	动	2501	0	0	D_hsk_only	5
减肥	6505	HSK4		355	0	0	D_hsk_only	5
分配	6529	HSK3	动	6597	0	0	D_hsk_only	5
卫生间	6533	HSK3	名	8571	0	0	D_hsk_only	5
老太太	6538	HSK3	名	5942	0	0	D_hsk_only	5
器官	6552	HSK4	名		0	0	D_hsk_only	5
演唱会	6566	HSK3	名	1159	0	0	D_hsk_only	5
晒	6583	HSK4	动	816	0	0	D_hsk_only	5
决赛	6596	HSK3	动、名	4849	0	0	D_hsk_only	5
弯	6600	HSK4	形、动	3392	0	0	D_hsk_only	5
鲜花	6602	HSK4	名	7682	0	0	D_hsk_only	5
短信	6604	HSK2	名	2087	0	0	D_hsk_only	5
采用	6627	HSK3	动	20937	0	0	D_hsk_only	5
往往	6630	HSK3	副	5083	0	0	D_hsk_only	5
划	6636	HSK4	动	7312	0	0	D_hsk_only	5
住院	6665	HSK2		4869	0	0	D_hsk_only	5
女孩儿	6669	HSK1	名	8210	0	0	D_hsk_only	5
北边	6674	HSK1	名	12139	0	0	D_hsk_only	5
运输	6680	HSK3	动	25587	0	0	D_hsk_only	5
难题	6718	HSK2	名	12350	0	0	D_hsk_only	5
球场	6722	HSK2	名	8640	0	0	D_hsk_only	5
工业	6724	HSK3	名	11058	0	0	D_hsk_only	5
铁路	6726	HSK3	名	8354	0	0	D_hsk_only	5
扩大	6729	HSK4	动	16343	0	0	D_hsk_only	5
汽水	6733	HSK4	名	12032	0	0	D_hsk_only	5
弱	6734	HSK4	形	3256	0	0	D_hsk_only	5
通信	6758	HSK3		16437	0	0	D_hsk_only	5
危害	6780	HSK3	动、名	14178	0	0	D_hsk_only	5
大姐	6783	HSK4	名	1669	0	0	D_hsk_only	5
加班	6787	HSK4		744	0	0	D_hsk_only	5
少数	6796	HSK2	名	8117	0	0	D_hsk_only	5
名称	6799	HSK2	名	11831	0	0	D_hsk_only	5
上网	6802	HSK1		1879	0	0	D_hsk_only	5
北京	6813	HSK1	名	288	0	0	D_hsk_only	5
忽视	6841	HSK4	动	10993	0	0	D_hsk_only	5
存	6852	HSK3	动	3702	0	0	D_hsk_only	5
外边	6853	HSK1	名	6809	0	0	D_hsk_only	5
青少年	6861	HSK2	名	20246	0	0	D_hsk_only	5
步行	6867	HSK4	动	9886	0	0	D_hsk_only	5
强调	6891	HSK3	动	5335	0	0	D_hsk_only	5
反复	6898	HSK3	副、名	6052	0	0	D_hsk_only	5
玩儿	6906	HSK1	动	1137	0	0	D_hsk_only	5
沉	6914	HSK4	动、形	6515	0	0	D_hsk_only	5
巧	6924	HSK3	形	1845	0	0	D_hsk_only	5
收看	6928	HSK3	动	21771	0	0	D_hsk_only	5
神话	6951	HSK4	名	14209	0	0	D_hsk_only	5
小型	6964	HSK4	形	15275	0	0	D_hsk_only	5
新郎	6987	HSK4	名	8186	0	0	D_hsk_only	5
将近	6991	HSK3	副	5090	0	0	D_hsk_only	5
不光	7006	HSK3	副、连	6132	0	0	D_hsk_only	5
接待	7011	HSK3	动	6029	0	0	D_hsk_only	5
美食	7023	HSK3	名	1409	0	0	D_hsk_only	5
角	7030	HSK2	量、名	9786	0	0	D_hsk_only	5
会员	7039	HSK3	名	1070	0	0	D_hsk_only	5
亲切	7041	HSK3	形	4624	0	0	D_hsk_only	5
厂	7056	HSK3	名	10136	0	0	D_hsk_only	5
影视	7066	HSK3	名	11982	0	0	D_hsk_only	5
商场	7071	HSK1	名	4464	0	0	D_hsk_only	5
难听	7083	HSK2	形	3610	0	0	D_hsk_only	5
场所	7086	HSK3	名	20120	0	0	D_hsk_only	5
商品	7091	HSK3	名		0	0	D_hsk_only	5
针	7094	HSK4	名	5889	0	0	D_hsk_only	5
色彩	7098	HSK4	名	7205	0	0	D_hsk_only	5
系列	7111	HSK4	名	2370	0	0	D_hsk_only	5
增长	7137	HSK3	动	11632	0	0	D_hsk_only	5
旅客	7138	HSK2	名	14190	0	0	D_hsk_only	5
句	7155	HSK2	量	2997	0	0	D_hsk_only	5
推销	7158	HSK4	动	9829	0	0	D_hsk_only	5
里边	7165	HSK1	名	7141	0	0	D_hsk_only	5
奖学金	7170	HSK4	名	6802	0	0	D_hsk_only	5
优点	7175	HSK3	名	4897	0	0	D_hsk_only	5
群	7177	HSK3	量	2343	0	0	D_hsk_only	5
收费	7190	HSK3	动	3010	0	0	D_hsk_only	5
反映	7191	HSK4	动、名	7551	0	0	D_hsk_only	5
统一	7198	HSK4	动、形	4109	0	0	D_hsk_only	5
辩论	7212	HSK4	动、名	10614	0	0	D_hsk_only	5
手续	7218	HSK3	名	12092	0	0	D_hsk_only	5
提问	7224	HSK3	动	7752	0	0	D_hsk_only	5
认可	7234	HSK3	动	6846	0	0	D_hsk_only	5
陆地	7236	HSK4	名	24432	0	0	D_hsk_only	5
电影院	7256	HSK1	名	2811	0	0	D_hsk_only	5
照相	7258	HSK2		2795	0	0	D_hsk_only	5
粮食	7264	HSK4	名	7804	0	0	D_hsk_only	5
表格	7268	HSK3	名	17923	0	0	D_hsk_only	5
吸收	7273	HSK4	动	6786	0	0	D_hsk_only	5
安置	7278	HSK4	动	33353	0	0	D_hsk_only	5
支	7282	HSK4	动	11138	0	0	D_hsk_only	5
必然	7301	HSK3	形	3744	0	0	D_hsk_only	5
建设	7302	HSK3	动、名	7818	0	0	D_hsk_only	5
笔记本	7305	HSK2	名	5974	0	0	D_hsk_only	5
家属	7310	HSK3	名	5635	0	0	D_hsk_only	5
新年	7314	HSK1	名	2461	0	0	D_hsk_only	5
质量	7331	HSK4	名	1831	0	0	D_hsk_only	5
海水	7332	HSK4	名	11947	0	0	D_hsk_only	5
上衣	7335	HSK3	名	6533	0	0	D_hsk_only	5
情景	7344	HSK4	名	10982	0	0	D_hsk_only	5
合格	7362	HSK3	形	7056	0	0	D_hsk_only	5
体育	7366	HSK2	名	3638	0	0	D_hsk_only	5
房屋	7380	HSK3	名	32569	0	0	D_hsk_only	5
大使馆	7382	HSK3	名		0	0	D_hsk_only	5
色	7394	HSK4	名	2223	0	0	D_hsk_only	5
播出	7399	HSK3		6134	0	0	D_hsk_only	5
故乡	7400	HSK3	名	7883	0	0	D_hsk_only	5
