rank,word,frequency,cum_pct
601,医院,0.000209,53.42510000000008
602,均,0.000209,53.44600000000008
603,建议,0.000209,53.46690000000008
604,怎么样,0.000209,53.487800000000085
605,指出,0.000209,53.50870000000009
606,期,0.000209,53.52960000000009
607,权利,0.000209,53.55050000000009
608,条件,0.000209,53.57140000000009
609,来说,0.000209,53.592300000000094
610,标准,0.000209,53.61320000000009
611,法,0.000209,53.634100000000096
612,说明,0.000209,53.6550000000001
613,这次,0.000209,53.6759000000001
614,部门,0.000209,53.6968000000001
615,m,0.000204,53.7172000000001
616,全,0.000204,53.7376000000001
617,变,0.000204,53.758000000000095
618,可是,0.000204,53.77840000000009
619,改革,0.000204,53.79880000000009
620,母亲,0.000204,53.81920000000009
621,米,0.000204,53.83960000000009
622,系列,0.000204,53.860000000000085
623,联系,0.000204,53.88040000000009
624,警察,0.000204,53.90080000000008
625,记录,0.000204,53.92120000000008
626,不仅,0.0002,53.94120000000008
627,人物,0.0002,53.961200000000076
628,共,0.0002,53.98120000000007
629,别人,0.0002,54.00120000000007
630,后来,0.0002,54.02120000000007
631,女性,0.0002,54.04120000000007
632,意见,0.0002,54.06120000000006
633,执行,0.0002,54.08120000000006
634,最高,0.0002,54.10120000000006
635,机关,0.0002,54.12120000000006
636,水,0.0002,54.141200000000055
637,生,0.0002,54.16120000000005
638,用户,0.0002,54.181200000000054
639,确定,0.0002,54.20120000000005
640,解释,0.0002,54.221200000000046
641,中央,0.000195,54.24070000000004
642,以前,0.000195,54.26020000000003
643,俄罗斯,0.000195,54.279700000000034
644,先生,0.000195,54.29920000000003
645,关注,0.000195,54.31870000000002
646,分别,0.000195,54.338200000000015
647,区域,0.000195,54.35770000000001
648,工程,0.000195,54.3772
649,父亲,0.000195,54.396699999999996
650,理论,0.000195,54.41619999999999
651,简单,0.000195,54.43569999999999
652,结构,0.000195,54.455199999999984
653,综合,0.000195,54.47469999999998
654,老师,0.000195,54.49419999999997
655,讨论,0.000195,54.513699999999965
656,证明,0.000195,54.53319999999996
657,采用,0.000195,54.55269999999995
658,in,0.000191,54.57179999999996
659,一位,0.000191,54.59089999999996
660,不到,0.000191,54.60999999999997
661,儿子,0.000191,54.62909999999997
662,全部,0.000191,54.64819999999998
663,公开,0.000191,54.66729999999998
664,发表,0.000191,54.68639999999999
665,宣布,0.000191,54.705499999999994
666,当地,0.000191,54.7246
667,最近,0.000191,54.743700000000004
668,派,0.000191,54.76280000000001
669,社区,0.000191,54.781900000000014
670,自然,0.000191,54.80100000000002
671,那里,0.000191,54.820100000000025
672,今年,0.000186,54.83870000000003
673,介绍,0.000186,54.85730000000003
674,以为,0.000186,54.87590000000003
675,功能,0.000186,54.894500000000036
676,坚持,0.000186,54.913100000000036
677,学院,0.000186,54.93170000000004
678,意思,0.000186,54.95030000000004
679,找到,0.000186,54.96890000000004
680,提高,0.000186,54.98750000000005
681,搞,0.000186,55.006100000000046
682,范围,0.000186,55.024700000000045
683,车,0.000186,55.04330000000005
684,b,0.000182,55.06150000000005
685,例如,0.000182,55.07970000000005
686,共同,0.000182,55.09790000000005
687,农业,0.000182,55.11610000000006
688,力量,0.000182,55.13430000000006
689,原,0.000182,55.15250000000006
690,取得,0.000182,55.17070000000006
691,同样,0.000182,55.18890000000006
692,土地,0.000182,55.20710000000007
693,实施,0.000182,55.22530000000007
694,手,0.000182,55.24350000000007
695,旅游,0.000182,55.26170000000007
696,正式,0.000182,55.27990000000007
697,民族,0.000182,55.29810000000007
698,类,0.000182,55.316300000000076
699,级,0.000182,55.33450000000008
700,组成,0.000182,55.35270000000008
701,i,0.000178,55.37050000000008
702,一天,0.000178,55.38830000000008
703,些,0.000178,55.40610000000008
704,保证,0.000178,55.42390000000008
705,健康,0.000178,55.44170000000008
706,场,0.000178,55.459500000000084
707,大量,0.000178,55.477300000000085
708,实际,0.000178,55.495100000000086
709,容易,0.000178,55.51290000000009
710,开放,0.000178,55.53070000000009
711,持续,0.000178,55.54850000000009
712,权力,0.000178,55.56630000000009
713,永远,0.000178,55.58410000000009
714,消息,0.000178,55.60190000000009
715,然而,0.000178,55.619700000000094
716,电视,0.000178,55.637500000000095
717,看看,0.000178,55.655300000000096
718,精神,0.000178,55.6731000000001
719,考虑,0.000178,55.6909000000001
720,重点,0.000178,55.7087000000001
721,位于,0.000174,55.7261000000001
722,免费,0.000174,55.743500000000104
723,印度,0.000174,55.7609000000001
724,变成,0.000174,55.7783000000001
725,另外,0.000174,55.7957000000001
726,型,0.000174,55.813100000000105
727,声音,0.000174,55.83050000000011
728,女儿,0.000174,55.84790000000011
729,妈妈,0.000174,55.865300000000104
730,应用,0.000174,55.882700000000106
731,想要,0.000174,55.90010000000011
732,按,0.000174,55.91750000000011
733,明白,0.000174,55.93490000000011
734,最终,0.000174,55.95230000000011
735,汽车,0.000174,55.96970000000011
736,相当,0.000174,55.98710000000011
737,空间,0.000174,56.004500000000114
738,线,0.000174,56.021900000000116
739,终于,0.000174,56.03930000000011
740,美元,0.000174,56.05670000000011
741,设备,0.000174,56.074100000000115
742,足球,0.000174,56.09150000000012
743,里面,0.000174,56.10890000000012
744,领域,0.000174,56.126300000000114
745,产业,0.00017,56.14330000000012
746,亿,0.00017,56.16030000000012
747,作用,0.00017,56.177300000000116
748,几乎,0.00017,56.19430000000012
749,分钟,0.00017,56.21130000000012
750,十分,0.00017,56.22830000000012
751,哦,0.00017,56.24530000000012
752,回来,0.00017,56.262300000000124
753,意义,0.00017,56.27930000000012
754,报,0.00017,56.29630000000012
755,文章,0.00017,56.31330000000012
756,生命,0.00017,56.33030000000012
757,男,0.00017,56.347300000000125
758,若,0.00017,56.36430000000012
759,跑,0.00017,56.381300000000124
760,靠,0.00017,56.39830000000012
761,面积,0.00017,56.41530000000012
762,亚洲,0.000166,56.43190000000013
763,加,0.000166,56.448500000000124
764,原来,0.000166,56.46510000000012
765,名字,0.000166,56.481700000000124
766,唯一,0.000166,56.49830000000012
