rank	char	score_token	score_uniform	uniq_words	cum_pct	hsk_char_level
6230	钴	0	0	3	100.0000	
6231	淰	0	0	1	100.0000	
6232	泷	0	0	17	100.0000	
6233	媾	0	0	13	100.0000	
6234	紌	0	0	1	100.0000	
6235	腩	0	0	14	100.0000	
6236	畀	0	0	1	100.0000	
6237	敕	0	0	7	100.0000	
6238	昴	0	0	1	100.0000	
6239	寤	0	0	3	100.0000	
6240	轍	0	0	6	100.0000	
6241	毎	0	0	1	100.0000	
6242	璞	0	0	20	100.0000	
6243	絩	0	0	1	100.0000	
6244	籬	0	0	11	100.0000	
6245	磣	0	0	5	100.0000	
6246	蒿	0	0	8	100.0000	
6247	弅	0	0	1	100.0000	
6248	铂	0	0	7	100.0000	
6249	阖	0	0	9	100.0000	
6250	緙	0	0	1	100.0000	
6251	閹	0	0	10	100.0000	
6252	徇	0	0	17	100.0000	
6253	秙	0	0	1	100.0000	
6254	漓	0	0	12	100.0000	
6255	庣	0	0	1	100.0000	
6256	璖	0	0	1	100.0000	
6257	羖	0	0	1	100.0000	
6258	謙	0	0	57	100.0000	
6259	瞇	0	0	7	100.0000	
6260	鑿	0	0	11	100.0000	
6261	卞	0	0	6	100.0000	
6262	炷	0	0	2	100.0000	
6263	笝	0	0	1	100.0000	
6264	餿	0	0	2	100.0000	
6265	蔫	0	0	11	100.0000	
6266	飆	0	0	34	100.0000	
6267	堇	0	0	6	100.0000	
6268	髻	0	0	11	100.0000	
6269	勦	0	0	1	100.0000	
6270	襄	0	0	45	100.0000	
6271	籸	0	0	1	100.0000	
6272	宥	0	0	15	100.0000	
6273	闊	0	0	58	100.0000	
6274	埣	0	0	1	100.0000	
6275	袄	0	0	8	100.0000	
6276	瞉	0	0	1	100.0000	
6277	蠈	0	0	1	100.0000	
6278	粽	0	0	6	100.0000	HSK7-9
6279	蝼	0	0	3	100.0000	
6280	蚗	0	0	1	100.0000	
6281	輔	0	0	47	100.0000	
6282	膁	0	0	1	100.0000	
6283	嫔	0	0	23	100.0000	
6284	錨	0	0	21	100.0000	
6285	劓	0	0	1	100.0000	
6286	舽	0	0	1	100.0000	
6287	侘	0	0	1	100.0000	
6288	衹	0	0	1	100.0000	
6289	偌	0	0	9	100.0000	
6290	崴	0	0	14	100.0000	
6291	纭	0	0	2	100.0000	
6292	鬃	0	0	10	100.0000	
6293	卯	0	0	23	100.0000	
6294	敘	0	0	16	100.0000	
6295	纘	0	0	1	100.0000	
6296	啣	0	0	1	100.0000	
6297	嗇	0	0	9	100.0000	
6298	嘮	0	0	14	100.0000	
6299	腶	0	0	1	100.0000	
6300	淕	0	0	1	100.0000	
6301	痾	0	0	1	100.0000	
6302	痓	0	0	1	100.0000	
6303	侐	0	0	1	100.0000	
6304	簔	0	0	1	100.0000	
6305	绐	0	0	1	100.0000	
6306	瘡	0	0	18	100.0000	
6307	盺	0	0	1	100.0000	
6308	妩	0	0	5	100.0000	
6309	弋	0	0	9	100.0000	
6310	掮	0	0	2	100.0000	
6311	摞	0	0	8	100.0000	
6312	礮	0	0	1	100.0000	
6313	褊	0	0	2	100.0000	
6314	込	0	0	1	100.0000	
6315	浜	0	0	4	100.0000	
6316	竘	0	0	1	100.0000	
6317	剕	0	0	1	100.0000	
6318	箏	0	0	16	100.0000	
6319	穃	0	0	1	100.0000	
6320	璛	0	0	1	100.0000	
6321	秉	0	0	68	100.0000	HSK7-9
6322	襞	0	0	5	100.0000	
6323	擄	0	0	6	100.0000	
6324	蕨	0	0	11	100.0000	
6325	鷓	0	0	15	100.0000	
6326	亘	0	0	14	100.0000	
6327	綢	0	0	24	100.0000	
6328	徂	0	0	1	100.0000	
6329	篅	0	0	1	100.0000	
6330	秝	0	0	1	100.0000	
6331	駭	0	0	24	100.0000	
6332	亟	0	0	8	100.0000	
6333	膺	0	0	10	100.0000	
6334	鞦	0	0	1	100.0000	
6335	搡	0	0	4	100.0000	
6336	戆	0	0	3	100.0000	
6337	碮	0	0	1	100.0000	
6338	铢	0	0	7	100.0000	
6339	埕	0	0	3	100.0000	
6340	雛	0	0	38	100.0000	
6341	摯	0	0	34	100.0000	
6342	弝	0	0	1	100.0000	
6343	飪	0	0	5	100.0000	
6344	瑁	0	0	7	100.0000	
6345	砧	0	0	9	100.0000	
6346	姣	0	0	13	100.0000	
6347	罔	0	0	6	100.0000	
6348	絢	0	0	22	100.0000	
6349	矇	0	0	9	100.0000	
6350	痨	0	0	4	100.0000	
6351	翑	0	0	1	100.0000	
6352	谂	0	0	1	100.0000	
6353	栠	0	0	1	100.0000	
6354	様	0	0	1	100.0000	
6355	溴	0	0	11	100.0000	
6356	聼	0	0	1	100.0000	
6357	鐲	0	0	7	100.0000	
6358	鞑	0	0	5	100.0000	
6359	靼	0	0	5	100.0000	
6360	锒	0	0	3	100.0000	
6361	盪	0	0	37	100.0000	
6362	犟	0	0	9	100.0000	
6363	墻	0	0	1	100.0000	
6364	畃	0	0	1	100.0000	
6365	覓	0	0	12	100.0000	
6366	苆	0	0	1	100.0000	
6367	睰	0	0	1	100.0000	
6368	遴	0	0	7	100.0000	
6369	柩	0	0	9	100.0000	
6370	倜	0	0	11	100.0000	
6371	傥	0	0	2	100.0000	
6372	怦	0	0	12	100.0000	
6373	銅	0	0	79	100.0000	
6374	犄	0	0	3	100.0000	
6375	犒	0	0	5	100.0000	
6376	隠	0	0	1	100.0000	
6377	孰	0	0	28	100.0000	
6378	丙	0	0	71	100.0000	HSK7-9
6379	嶙	0	0	3	100.0000	
6380	峋	0	0	3	100.0000	
6381	桉	0	0	14	100.0000	
6382	抻	0	0	2	100.0000	
6383	龛	0	0	7	100.0000	
6384	溷	0	0	3	100.0000	
6385	詮	0	0	4	100.0000	
6386	縬	0	0	1	100.0000	
6387	芩	0	0	8	100.0000	
6388	伬	0	0	3	100.0000	
6389	蠹	0	0	3	100.0000	
6390	緿	0	0	1	100.0000	
6391	嘤	0	0	1	100.0000	
6392	旭	0	0	77	100.0000	HSK7-9
6393	瞼	0	0	9	100.0000	
6394	刎	0	0	2	100.0000	
6395	蚰	0	0	4	100.0000	
6396	婖	0	0	1	100.0000	
6397	呴	0	0	1	100.0000	
6398	蚔	0	0	1	100.0000	
6399	宦	0	0	6	100.0000	
6400	挲	0	0	6	100.0000	
6401	郫	0	0	9	100.0000	
6402	碲	0	0	1	100.0000	
6403	玮	0	0	7	100.0000	
6404	卍	0	0	1	100.0000	
6405	摳	0	0	3	100.0000	
6406	蹼	0	0	4	100.0000	
6407	邨	0	0	1	100.0000	
6408	靂	0	0	5	100.0000	
6409	臛	0	0	1	100.0000	
6410	厝	0	0	2	100.0000	
6411	呂	0	0	33	100.0000	
6412	靳	0	0	11	100.0000	
6413	觕	0	0	1	100.0000	
6414	珁	0	0	1	100.0000	
6415	頌	0	0	38	100.0000	
6416	痝	0	0	1	100.0000	
6417	糜	0	0	42	100.0000	
6418	鷗	0	0	12	100.0000	
6419	笺	0	0	11	100.0000	
6420	溥	0	0	43	100.0000	
6421	腣	0	0	1	100.0000	
6422	窣	0	0	2	100.0000	
6423	嗌	0	0	1	100.0000	
6424	篠	0	0	1	100.0000	
6425	聳	0	0	18	100.0000	
6426	荇	0	0	2	100.0000	
6427	巔	0	0	5	100.0000	
6428	箕	0	0	6	100.0000	
6429	甐	0	0	1	100.0000	
6430	庵	0	0	15	100.0000	
6431	煨	0	0	1	100.0000	
6432	霖	0	0	41	100.0000	
6433	倗	0	0	1	100.0000	
6434	擘	0	0	7	100.0000	
6435	偈	0	0	1	100.0000	
6436	鑲	0	0	22	100.0000	
6437	嘹	0	0	7	100.0000	
6438	唰	0	0	1	100.0000	
6439	珗	0	0	1	100.0000	
6440	唛	0	0	1	100.0000	
6441	沁	0	0	31	100.0000	
6442	桒	0	0	1	100.0000	
6443	踡	0	0	1	100.0000	
6444	渦	0	0	23	100.0000	
6445	紾	0	0	1	100.0000	
6446	絯	0	0	1	100.0000	
6447	綬	0	0	5	100.0000	
6448	妎	0	0	1	100.0000	
6449	帤	0	0	1	100.0000	
6450	醴	0	0	8	100.0000	
6451	佃	0	0	8	100.0000	
6452	顱	0	0	15	100.0000	
6453	嘯	0	0	31	100.0000	
6454	晟	0	0	18	100.0000	
6455	暢	0	0	48	100.0000	
6456	棹	0	0	1	100.0000	
6457	鮭	0	0	4	100.0000	
6458	诿	0	0	2	100.0000	
6459	譫	0	0	9	100.0000	
6460	鴻	0	0	34	100.0000	
6461	罄	0	0	6	100.0000	
6462	姚	0	0	35	100.0000	
6463	蓼	0	0	3	100.0000	
6464	錦	0	0	47	100.0000	
6465	莹	0	0	26	100.0000	HSK7-9
6466	毓	0	0	11	100.0000	
6467	芚	0	0	1	100.0000	
6468	纍	0	0	2	100.0000	
6469	籡	0	0	1	100.0000	
6470	薙	0	0	1	100.0000	
6471	恫	0	0	5	100.0000	
6472	綛	0	0	1	100.0000	
6473	糐	0	0	1	100.0000	
6474	搾	0	0	1	100.0000	
6475	逋	0	0	2	100.0000	
6476	黍	0	0	4	100.0000	
6477	譙	0	0	7	100.0000	
6478	膒	0	0	1	100.0000	
6479	淸	0	0	1	100.0000	
6480	笥	0	0	1	100.0000	
6481	驷	0	0	17	100.0000	
6482	氖	0	0	2	100.0000	
6483	壇	0	0	50	100.0000	
6484	祜	0	0	7	100.0000	
6485	葭	0	0	1	100.0000	
6486	禹	0	0	49	100.0000	
6487	桦	0	0	14	100.0000	
6488	嗱	0	0	1	100.0000	
6489	逄	0	0	3	100.0000	
6490	埂	0	0	6	100.0000	
6491	嚒	0	0	1	100.0000	
6492	宒	0	0	1	100.0000	
6493	梓	0	0	30	100.0000	
6494	諫	0	0	12	100.0000	
6495	胛	0	0	4	100.0000	
6496	翮	0	0	4	100.0000	
6497	疝	0	0	3	100.0000	
6498	蒐	0	0	3	100.0000	
6499	瞠	0	0	11	100.0000	
6500	緬	0	0	28	100.0000	
6501	耦	0	0	3	100.0000	
6502	傧	0	0	5	100.0000	
6503	餃	0	0	8	100.0000	
6504	筎	0	0	1	100.0000	
6505	璐	0	0	40	100.0000	
6506	庚	0	0	25	100.0000	
6507	禸	0	0	1	100.0000	
6508	蠂	0	0	1	100.0000	
6509	恓	0	0	1	100.0000	
6510	皏	0	0	1	100.0000	
6511	疸	0	0	5	100.0000	
6512	嘚	0	0	1	100.0000	
6513	哿	0	0	7	100.0000	
6514	枒	0	0	1	100.0000	
6515	恵	0	0	1	100.0000	
6516	銘	0	0	42	100.0000	
6517	簫	0	0	4	100.0000	
6518	盂	0	0	12	100.0000	
6519	笘	0	0	1	100.0000	
6520	噸	0	0	44	100.0000	
6521	啋	0	0	1	100.0000	
6522	攢	0	0	11	100.0000	
6523	荳	0	0	1	100.0000	
6524	舢	0	0	3	100.0000	
6525	匝	0	0	11	100.0000	
6526	拗	0	0	22	100.0000	
6527	埏	0	0	3	100.0000	
6528	濤	0	0	16	100.0000	
6529	洄	0	0	4	100.0000	
6530	岚	0	0	33	100.0000	
6531	辿	0	0	1	100.0000	
6532	濮	0	0	2	100.0000	
6533	枸	0	0	3	100.0000	
6534	钸	0	0	1	100.0000	
6535	鍚	0	0	1	100.0000	
6536	喰	0	0	1	100.0000	
6537	舗	0	0	1	100.0000	
6538	魉	0	0	5	100.0000	
6539	詫	0	0	15	100.0000	
6540	崠	0	0	1	100.0000	
6541	迕	0	0	1	100.0000	
6542	胕	0	0	1	100.0000	
6543	贅	0	0	8	100.0000	
6544	茹	0	0	68	100.0000	
6545	鹜	0	0	5	100.0000	
6546	毗	0	0	13	100.0000	
6547	濺	0	0	15	100.0000	
6548	瀕	0	0	7	100.0000	
6549	翺	0	0	1	100.0000	
6550	荃	0	0	11	100.0000	
6551	蓮	0	0	127	100.0000	
6552	肨	0	0	1	100.0000	
6553	諗	0	0	3	100.0000	
6554	哐	0	0	3	100.0000	
6555	肣	0	0	1	100.0000	
6556	伈	0	0	1	100.0000	
6557	斓	0	0	15	100.0000	
6558	荻	0	0	45	100.0000	
6559	敃	0	0	1	100.0000	
6560	獰	0	0	10	100.0000	
6561	鲛	0	0	3	100.0000	
6562	捺	0	0	4	100.0000	
6563	緘	0	0	3	100.0000	
6564	蹉	0	0	5	100.0000	
6565	跎	0	0	5	100.0000	
6566	銜	0	0	30	100.0000	
6567	硔	0	0	1	100.0000	
6568	哚	0	0	7	100.0000	
6569	欽	0	0	39	100.0000	
6570	㗎	0	0	1	100.0000	
6571	躂	0	0	1	100.0000	
6572	莳	0	0	2	100.0000	
6573	閘	0	0	47	100.0000	
6574	廄	0	0	1	100.0000	
6575	捈	0	0	1	100.0000	
6576	祙	0	0	1	100.0000	
6577	佪	0	0	1	100.0000	
6578	僥	0	0	2	100.0000	
6579	孜	0	0	16	100.0000	
6580	砕	0	0	1	100.0000	
6581	磑	0	0	1	100.0000	
6582	叱	0	0	11	100.0000	
6583	翷	0	0	1	100.0000	
6584	荊	0	0	9	100.0000	
6585	噻	0	0	6	100.0000	
6586	撃	0	0	1	100.0000	
6587	眣	0	0	1	100.0000	
6588	悪	0	0	1	100.0000	
6589	蠔	0	0	5	100.0000	
6590	洼	0	0	31	100.0000	
6591	倓	0	0	1	100.0000	
6592	鞣	0	0	8	100.0000	
6593	谯	0	0	2	100.0000	
6594	穒	0	0	1	100.0000	
6595	腃	0	0	1	100.0000	
6596	郸	0	0	17	100.0000	
6597	浬	0	0	2	100.0000	
6598	誧	0	0	1	100.0000	
6599	竺	0	0	9	100.0000	
6600	讷	0	0	27	100.0000	
6601	銳	0	0	52	100.0000	
6602	耣	0	0	1	100.0000	
6603	鳳	0	0	125	100.0000	
6604	磴	0	0	1	100.0000	
6605	処	0	0	1	100.0000	
6606	禘	0	0	1	100.0000	
6607	賒	0	0	9	100.0000	
6608	柲	0	0	1	100.0000	
6609	甄	0	0	26	100.0000	
6610	捩	0	0	14	100.0000	
6611	駆	0	0	1	100.0000	
6612	怹	0	0	1	100.0000	
6613	葺	0	0	10	100.0000	
6614	玍	0	0	1	100.0000	
6615	躪	0	0	1	100.0000	
6616	纜	0	0	35	100.0000	
6617	旍	0	0	1	100.0000	
6618	斻	0	0	1	100.0000	
6619	榉	0	0	4	100.0000	
6620	嘖	0	0	14	100.0000	
6621	腱	0	0	11	100.0000	
6622	咛	0	0	3	100.0000	
6623	蝸	0	0	7	100.0000	
6624	諮	0	0	12	100.0000	
6625	鴃	0	0	1	100.0000	
6626	槙	0	0	24	100.0000	
6627	旻	0	0	8	100.0000	
6628	睱	0	0	1	100.0000	
6629	儕	0	0	5	100.0000	
6630	漤	0	0	1	100.0000	
6631	鉀	0	0	5	100.0000	
6632	祒	0	0	1	100.0000	
6633	橈	0	0	4	100.0000	
6634	煥	0	0	21	100.0000	
6635	瞿	0	0	5	100.0000	
6636	遼	0	0	17	100.0000	
6637	橫	0	0	132	100.0000	
6638	燎	0	0	17	100.0000	
6639	絵	0	0	22	100.0000	
6640	晝	0	0	17	100.0000	
6641	閥	0	0	26	100.0000	
6642	攘	0	0	10	100.0000	HSK7-9
6643	雉	0	0	7	100.0000	
6644	樟	0	0	22	100.0000	
6645	捇	0	0	1	100.0000	
6646	髡	0	0	1	100.0000	
6647	砺	0	0	5	100.0000	
6648	恻	0	0	8	100.0000	
6649	儐	0	0	3	100.0000	
6650	迥	0	0	14	100.0000	
6651	汔	0	0	1	100.0000	
6652	敔	0	0	1	100.0000	
6653	奂	0	0	5	100.0000	
6654	芉	0	0	1	100.0000	
6655	廻	0	0	1	100.0000	
6656	浒	0	0	1	100.0000	
6657	峇	0	0	1	100.0000	
6658	輒	0	0	9	100.0000	
6659	鶴	0	0	65	100.0000	
6660	瀏	0	0	10	100.0000	
6661	鹭	0	0	21	100.0000	
6662	繋	0	0	1	100.0000	
6663	骠	0	0	9	100.0000	
6664	惇	0	0	1	100.0000	
6665	濑	0	0	150	100.0000	
6666	帰	0	0	1	100.0000	
6667	貮	0	0	1	100.0000	
6668	硊	0	0	1	100.0000	
6669	硖	0	0	3	100.0000	
6670	芢	0	0	1	100.0000	
6671	砥	0	0	3	100.0000	
6672	棲	0	0	36	100.0000	
6673	璵	0	0	2	100.0000	
6674	飨	0	0	4	100.0000	
6675	輟	0	0	9	100.0000	
6676	睵	0	0	1	100.0000	
6677	稸	0	0	1	100.0000	
6678	眅	0	0	1	100.0000	
6679	彳	0	0	1	100.0000	
6680	弔	0	0	1	100.0000	
6681	蚋	0	0	1	100.0000	
6682	晖	0	0	18	100.0000	
6683	旰	0	0	4	100.0000	
6684	邵	0	0	32	100.0000	
6685	豖	0	0	1	100.0000	
6686	阯	0	0	1	100.0000	
6687	迡	0	0	1	100.0000	
6688	眦	0	0	3	100.0000	
6689	樰	0	0	1	100.0000	
6690	矍	0	0	9	100.0000	
6691	皰	0	0	3	100.0000	
6692	臍	0	0	12	100.0000	
6693	馳	0	0	25	100.0000	
6694	狵	0	0	1	100.0000	
6695	觹	0	0	1	100.0000	
6696	魟	0	0	1	100.0000	
6697	毚	0	0	1	100.0000	
6698	叵	0	0	9	100.0000	
6699	冧	0	0	1	100.0000	
6700	畟	0	0	1	100.0000	
6701	譚	0	0	40	100.0000	
6702	澱	0	0	1	100.0000	
6703	揤	0	0	1	100.0000	
6704	贍	0	0	3	100.0000	
6705	昢	0	0	1	100.0000	
6706	佗	0	0	10	100.0000	
6707	犴	0	0	23	100.0000	
6708	紿	0	0	1	100.0000	
6709	趨	0	0	21	100.0000	
6710	耜	0	0	5	100.0000	
6711	妀	0	0	1	100.0000	
6712	啁	0	0	2	100.0000	
6713	伕	0	0	1	100.0000	
6714	騾	0	0	3	100.0000	
6715	筥	0	0	1	100.0000	
6716	骝	0	0	3	100.0000	
6717	艋	0	0	1	100.0000	
6718	蹺	0	0	20	100.0000	
6719	綷	0	0	1	100.0000	
6720	朔	0	0	34	100.0000	
6721	呠	0	0	1	100.0000	
6722	磃	0	0	1	100.0000	
6723	暱	0	0	16	100.0000	
6724	湔	0	0	1	100.0000	
6725	箔	0	0	14	100.0000	
6726	黜	0	0	8	100.0000	
6727	吤	0	0	1	100.0000	
6728	饅	0	0	7	100.0000	
6729	繥	0	0	1	100.0000	
6730	吳	0	0	83	100.0000	
6731	猒	0	0	1	100.0000	
6732	伉	0	0	11	100.0000	
6733	俪	0	0	6	100.0000	
6734	縎	0	0	1	100.0000	
6735	杓	0	0	2	100.0000	
6736	繨	0	0	1	100.0000	
6737	円	0	0	25	100.0000	
6738	邢	0	0	14	100.0000	
6739	楽	0	0	1	100.0000	
6740	癨	0	0	1	100.0000	
6741	蠉	0	0	1	100.0000	
6742	谑	0	0	10	100.0000	
6743	蕞	0	0	1	100.0000	
6744	餬	0	0	1	100.0000	
6745	鉊	0	0	1	100.0000	
6746	糅	0	0	2	100.0000	
6747	畿	0	0	11	100.0000	
6748	轭	0	0	3	100.0000	
6749	椛	0	0	1	100.0000	
6750	埗	0	0	1	100.0000	
6751	剉	0	0	1	100.0000	
6752	菅	0	0	31	100.0000	
6753	蠱	0	0	3	100.0000	
6754	卼	0	0	1	100.0000	
6755	篫	0	0	1	100.0000	
6756	貶	0	0	21	100.0000	
6757	麸	0	0	11	100.0000	
6758	玅	0	0	1	100.0000	
6759	怏	0	0	23	100.0000	
6760	孚	0	0	37	100.0000	
6761	媎	0	0	1	100.0000	
6762	洙	0	0	67	100.0000	
6763	矽	0	0	22	100.0000	
6764	蛁	0	0	1	100.0000	
6765	恸	0	0	5	100.0000	
6766	竳	0	0	1	100.0000	
6767	獃	0	0	2	100.0000	
6768	羯	0	0	9	100.0000	
6769	嗰	0	0	1	100.0000	
6770	恬	0	0	16	100.0000	
6771	倳	0	0	1	100.0000	
6772	櫻	0	0	58	100.0000	
6773	瀰	0	0	1	100.0000	
6774	磉	0	0	1	100.0000	
6775	诃	0	0	7	100.0000	
6776	阌	0	0	1	100.0000	
6777	痍	0	0	9	100.0000	
6778	閨	0	0	18	100.0000	
6779	闔	0	0	5	100.0000	
6780	拊	0	0	2	100.0000	
6781	仟	0	0	38	100.0000	
6782	鰍	0	0	3	100.0000	
6783	焼	0	0	1	100.0000	
6784	頬	0	0	1	100.0000	
6785	揹	0	0	1	100.0000	
6786	鴛	0	0	11	100.0000	
6787	鴦	0	0	5	100.0000	
6788	硃	0	0	2	100.0000	
6789	綞	0	0	1	100.0000	
6790	悛	0	0	8	100.0000	
6791	衂	0	0	1	100.0000	
6792	倷	0	0	3	100.0000	
6793	杅	0	0	1	100.0000	
6794	鑄	0	0	20	100.0000	
6795	籟	0	0	13	100.0000	
6796	缨	0	0	9	100.0000	
6797	枅	0	0	1	100.0000	
6798	铿	0	0	7	100.0000	
6799	谏	0	0	24	100.0000	
6800	颞	0	0	4	100.0000	
6801	滄	0	0	13	100.0000	
6802	柵	0	0	34	100.0000	
6803	艷	0	0	59	100.0000	
6804	碻	0	0	1	100.0000	
6805	郣	0	0	1	100.0000	
6806	觴	0	0	2	100.0000	
6807	蚜	0	0	4	100.0000	
6808	腁	0	0	1	100.0000	
6809	濬	0	0	1	100.0000	
6810	僩	0	0	1	100.0000	
6811	贄	0	0	3	100.0000	
6812	邝	0	0	9	100.0000	
6813	纾	0	0	3	100.0000	
6814	籕	0	0	1	100.0000	
6815	雍	0	0	22	100.0000	
6816	謁	0	0	5	100.0000	
6817	綿	0	0	52	100.0000	
6818	壟	0	0	5	100.0000	
6819	琻	0	0	1	100.0000	
6820	镕	0	0	4	100.0000	
6821	蔨	0	0	1	100.0000	
6822	扈	0	0	27	100.0000	
6823	腉	0	0	1	100.0000	
6824	秧	0	0	57	100.0000	HSK7-9
6825	畦	0	0	5	100.0000	
6826	婼	0	0	1	100.0000	
6827	绌	0	0	1	100.0000	
6828	锃	0	0	3	100.0000	
6829	谔	0	0	5	100.0000	
6830	貞	0	0	88	100.0000	
6831	瑛	0	0	20	100.0000	
6832	喫	0	0	1	100.0000	
6833	蕪	0	0	9	100.0000	
6834	涇	0	0	3	100.0000	
6835	郪	0	0	1	100.0000	
6836	篽	0	0	1	100.0000	
6837	壑	0	0	12	100.0000	
6838	抎	0	0	1	100.0000	
6839	盓	0	0	1	100.0000	
6840	蠍	0	0	13	100.0000	
6841	鱉	0	0	4	100.0000	
6842	耨	0	0	1	100.0000	
6843	硎	0	0	1	100.0000	
6844	砷	0	0	5	100.0000	
6845	掟	0	0	1	100.0000	
6846	杳	0	0	15	100.0000	
6847	劵	0	0	1	100.0000	
6848	俳	0	0	6	100.0000	
6849	邧	0	0	1	100.0000	
6850	踮	0	0	4	100.0000	
6851	贗	0	0	3	100.0000	
6852	耰	0	0	1	100.0000	
6853	桐	0	0	80	100.0000	
6854	矾	0	0	8	100.0000	
6855	蟠	0	0	9	100.0000	
6856	鲫	0	0	4	100.0000	
6857	芼	0	0	1	100.0000	
6858	肬	0	0	1	100.0000	
6859	玖	0	0	13	100.0000	
6860	熺	0	0	1	100.0000	
6861	畛	0	0	10	100.0000	
6862	駡	0	0	1	100.0000	
6863	瘙	0	0	3	100.0000	
6864	濃	0	0	73	100.0000	
6865	磔	0	0	2	100.0000	
6866	戦	0	0	1	100.0000	
6867	濘	0	0	5	100.0000	
6868	绉	0	0	7	100.0000	
6869	倎	0	0	1	100.0000	
6870	綰	0	0	1	100.0000	
6871	旆	0	0	1	100.0000	
6872	誸	0	0	1	100.0000	
6873	磚	0	0	63	100.0000	
6874	埠	0	0	21	100.0000	
6875	珖	0	0	19	100.0000	
6876	舺	0	0	1	100.0000	
6877	濾	0	0	15	100.0000	
6878	盳	0	0	1	100.0000	
6879	紂	0	0	6	100.0000	
6880	礓	0	0	31	100.0000	
6881	芕	0	0	1	100.0000	
6882	狻	0	0	1	100.0000	
6883	垣	0	0	44	100.0000	
6884	膑	0	0	6	100.0000	
6885	呔	0	0	1	100.0000	
6886	蚳	0	0	1	100.0000	
6887	絔	0	0	1	100.0000	
6888	撻	0	0	6	100.0000	
6889	蒡	0	0	2	100.0000	
6890	蠣	0	0	4	100.0000	
6891	壩	0	0	18	100.0000	
6892	疎	0	0	1	100.0000	
6893	蠁	0	0	1	100.0000	
6894	鬲	0	0	6	100.0000	
6895	藿	0	0	3	100.0000	
6896	慄	0	0	3	100.0000	
6897	欱	0	0	1	100.0000	
6898	塋	0	0	11	100.0000	
6899	苀	0	0	1	100.0000	
6900	旮	0	0	8	100.0000	
6901	寢	0	0	15	100.0000	
6902	渫	0	0	1	100.0000	
6903	腍	0	0	1	100.0000	
6904	颳	0	0	1	100.0000	
6905	瑣	0	0	16	100.0000	
6906	痺	0	0	6	100.0000	
6907	砮	0	0	1	100.0000	
6908	縈	0	0	10	100.0000	
6909	誣	0	0	7	100.0000	
6910	羸	0	0	5	100.0000	
6911	芵	0	0	1	100.0000	
6912	挎	0	0	3	100.0000	HSK7-9
6913	癆	0	0	6	100.0000	
6914	瓸	0	0	1	100.0000	
6915	睞	0	0	6	100.0000	
6916	鍰	0	0	1	100.0000	
6917	榛	0	0	6	100.0000	
6918	龅	0	0	1	100.0000	
6919	赈	0	0	7	100.0000	
6920	鳩	0	0	2	100.0000	
6921	噤	0	0	7	100.0000	
6922	鰐	0	0	1	100.0000	
6923	呤	0	0	15	100.0000	
6924	侳	0	0	1	100.0000	
6925	魑	0	0	3	100.0000	
6926	魍	0	0	3	100.0000	
6927	倰	0	0	1	100.0000	
6928	薊	0	0	11	100.0000	
6929	擼	0	0	2	100.0000	
6930	孃	0	0	1	100.0000	
6931	玿	0	0	1	100.0000	
6932	艸	0	0	1	100.0000	
6933	笤	0	0	1	100.0000	
6934	闘	0	0	1	100.0000	
6935	乂	0	0	2	100.0000	
6936	阃	0	0	1	100.0000	
6937	澹	0	0	3	100.0000	
6938	硪	0	0	1	100.0000	
6939	湧	0	0	30	100.0000	
6940	睳	0	0	1	100.0000	
6941	鞏	0	0	6	100.0000	
6942	扢	0	0	1	100.0000	
6943	蒩	0	0	1	100.0000	
6944	疖	0	0	2	100.0000	
6945	陕	0	0	26	100.0000	
6946	鑊	0	0	1	100.0000	
6947	臓	0	0	1	100.0000	
6948	迩	0	0	51	100.0000	
6949	薏	0	0	12	100.0000	
6950	髪	0	0	1	100.0000	
6951	誥	0	0	2	100.0000	
6952	沓	0	0	13	100.0000	
6953	齬	0	0	2	100.0000	
6954	潠	0	0	1	100.0000	
6955	裒	0	0	1	100.0000	
6956	牁	0	0	1	100.0000	
6957	羉	0	0	1	100.0000	
6958	巿	0	0	1	100.0000	
6959	砊	0	0	1	100.0000	
6960	肽	0	0	7	100.0000	
6961	倌	0	0	10	100.0000	
6962	阊	0	0	1	100.0000	
6963	蒳	0	0	1	100.0000	
6964	泠	0	0	7	100.0000	
6965	芶	0	0	1	100.0000	
6966	愫	0	0	2	100.0000	
6967	甕	0	0	2	100.0000	
6968	竇	0	0	9	100.0000	
6969	猍	0	0	1	100.0000	
6970	桀	0	0	11	100.0000	
6971	骜	0	0	3	100.0000	
6972	闶	0	0	1	100.0000	
6973	孓	0	0	11	100.0000	
6974	楓	0	0	22	100.0000	
6975	満	0	0	1	100.0000	
6976	颌	0	0	15	100.0000	
6977	枣	0	0	28	100.0000	HSK7-9
6978	嫦	0	0	23	100.0000	HSK7-9
6979	簇	0	0	26	100.0000	HSK7-9
6980	暿	0	0	1	100.0000	
6981	滂	0	0	4	100.0000	
6982	沱	0	0	9	100.0000	
6983	緹	0	0	6	100.0000	
6984	涣	0	0	5	100.0000	
6985	縨	0	0	1	100.0000	
6986	釀	0	0	38	100.0000	
6987	芄	0	0	1	100.0000	
6988	嶋	0	0	1	100.0000	
6989	琇	0	0	6	100.0000	
6990	炟	0	0	1	100.0000	
6991	崮	0	0	2	100.0000	
6992	觼	0	0	1	100.0000	
6993	挕	0	0	1	100.0000	
6994	犰	0	0	2	100.0000	
6995	狳	0	0	1	100.0000	
6996	纂	0	0	5	100.0000	
