rank	char	score_token	score_uniform	uniq_words	cum_pct	hsk_char_level
3639	蜚	2	2	7	99.9991	
3640	绉	2	2	14	99.9991	
3641	粽	2	2	7	99.9991	HSK7-9
3642	狾	2	2	1	99.9991	
3643	绮	2	2	39	99.9991	
3644	翡	2	2	10	99.9991	
3645	扪	2	2	5	99.9991	
3646	赝	2	2	5	99.9991	
3647	剐	2	2	5	99.9991	
3648	羬	2	2	1	99.9991	
3649	薰	2	2	18	99.9991	
3650	缙	2	2	29	99.9991	
3651	遂	2	2	16	99.9992	HSK7-9
3652	薛	2	2	100	99.9992	
3653	衙	2	2	15	99.9992	
3654	憨	2	2	19	99.9992	
3655	茧	2	2	31	99.9992	
3656	皌	2	2	1	99.9992	
3657	簙	2	2	1	99.9992	
3658	犸	2	2	48	99.9992	
3659	摁	2	2	1	99.9992	
3660	垢	2	2	22	99.9992	
3661	箨	2	2	1	99.9992	
3662	甊	2	2	1	99.9992	
3663	臫	2	2	1	99.9992	
3664	孀	2	2	5	99.9992	
3665	铝	2	2	43	99.9992	HSK7-9
3666	倡	2	2	15	99.9992	HSK5
3667	湛	2	2	35	99.9992	
3668	盋	2	2	1	99.9992	
3669	夯	2	2	27	99.9992	
3670	蘸	2	2	2	99.9992	HSK7-9
3671	臸	2	2	1	99.9992	
3672	羙	2	2	1	99.9992	
3673	杵	2	2	7	99.9992	
3674	韧	2	2	26	99.9992	HSK7-9
3675	赻	2	2	1	99.9992	
3676	玦	2	2	1	99.9992	
3677	咫	2	2	9	99.9992	
3678	垀	2	2	1	99.9992	
3679	磺	2	2	16	99.9992	
3680	妾	2	2	21	99.9992	
3681	睇	2	2	9	99.9992	
3682	绫	2	2	36	99.9992	
3683	纫	2	2	6	99.9992	
3684	籹	2	2	1	99.9992	
3685	赁	2	2	7	99.9992	HSK7-9
3686	竤	2	2	2	99.9992	
3687	淏	2	2	1	99.9992	
3688	鼾	2	2	11	99.9992	
3689	坷	2	2	8	99.9992	
3690	恍	2	2	24	99.9993	HSK7-9
3691	惚	2	2	8	99.9993	
3692	瞰	2	2	5	99.9993	
3693	囧	2	2	1	99.9993	
3694	鹤	2	2	129	99.9993	HSK7-9
3695	掂	2	2	7	99.9993	
3696	稬	2	2	1	99.9993	
3697	萃	2	2	21	99.9993	
3698	鼹	2	2	9	99.9993	
3699	楞	2	2	12	99.9993	
3700	筏	2	2	32	99.9993	
3701	俐	2	2	19	99.9993	
3702	橾	2	2	1	99.9993	
3703	埔	2	2	14	99.9993	
3704	蜻	2	2	8	99.9993	
3705	蜓	2	2	7	99.9993	
3706	辟	2	2	37	99.9993	HSK7-9
3707	疱	2	2	9	99.9993	
3708	琥	2	2	6	99.9993	
3709	蓟	2	2	22	99.9993	
3710	抠	2	2	13	99.9993	HSK7-9
3711	阐	2	2	23	99.9993	HSK7-9
3712	獗	2	2	23	99.9993	
3713	酥	2	2	25	99.9993	HSK7-9
3714	馈	2	2	18	99.9993	HSK7-9
3715	绯	2	2	17	99.9993	HSK7-9
3716	撮	2	2	9	99.9993	
3717	灼	2	2	29	99.9993	HSK7-9
3718	碴	2	2	8	99.9993	
3719	旱	2	2	58	99.9993	HSK7-9
3720	纬	2	2	28	99.9993	HSK7-9
3721	茬	2	2	15	99.9993	
3722	炭	2	2	72	99.9993	HSK7-9
3723	滔	2	1	42	99.9993	HSK7-9
3724	吭	2	2	19	99.9993	HSK7-9
3725	蛀	2	2	11	99.9993	
3726	哆	2	2	10	99.9993	HSK7-9
3727	渝	2	2	16	99.9993	
3728	狒	2	1	2	99.9993	
3729	炙	2	2	13	99.9993	
3730	枢	2	2	25	99.9994	HSK7-9
3731	惺	2	1	10	99.9994	
3732	痰	2	2	18	99.9994	HSK7-9
3733	乒	2	2	18	99.9994	HSK7-9
3734	乓	2	2	20	99.9994	HSK7-9
3735	癞	2	2	23	99.9994	
3736	蝗	2	2	30	99.9994	
3737	畔	2	2	22	99.9994	HSK7-9
3738	崎	2	2	127	99.9994	
3739	拱	2	2	40	99.9994	HSK7-9
3740	脓	2	2	28	99.9994	
3741	蛾	2	2	17	99.9994	
3742	迢	2	1	5	99.9994	
3743	眩	2	2	24	99.9994	
3744	唧	2	1	19	99.9994	
3745	藩	2	2	66	99.9994	
3746	眈	2	1	18	99.9994	
3747	袒	2	2	13	99.9994	
3748	盹	2	2	5	99.9994	HSK7-9
3749	凋	2	2	13	99.9994	
3750	婷	2	1	103	99.9994	
3751	娇	2	2	126	99.9994	HSK7-9
3752	咄	2	1	4	99.9994	
3753	邱	2	2	42	99.9994	
3754	峭	2	2	9	99.9994	
3755	羹	2	2	26	99.9994	
3756	漱	2	2	27	99.9994	
3757	缔	2	2	28	99.9994	HSK7-9
3758	彬	2	1	55	99.9994	HSK7-9
3759	喃	2	1	18	99.9994	
3760	佼	2	1	11	99.9994	
3761	硝	2	2	27	99.9994	
3762	睽	2	1	6	99.9994	
3763	晤	2	2	19	99.9994	HSK7-9
3764	玲	2	1	217	99.9994	
3765	叽	2	1	44	99.9994	
3766	倩	2	2	51	99.9994	
3767	栩	2	1	3	99.9994	
3768	矢	1	1	78	99.9994	HSK7-9
3769	瞩	1	1	29	99.9994	HSK7-9
3770	侚	1	1	1	99.9994	
3771	嘀	1	1	17	99.9994	
3772	莺	1	1	25	99.9994	
3773	啵	1	1	1	99.9995	
3774	眺	1	1	6	99.9995	
3775	亢	1	1	22	99.9995	
3776	飚	1	1	6	99.9995	
3777	泞	1	1	8	99.9995	
3778	畴	1	1	14	99.9995	HSK7-9
3779	盥	1	1	3	99.9995	
3780	萌	1	1	86	99.9995	HSK7-9
3781	秏	1	1	1	99.9995	
3782	隘	1	1	10	99.9995	HSK7-9
3783	秅	1	1	1	99.9995	
3784	祏	1	1	1	99.9995	
3785	汲	1	1	12	99.9995	
3786	讬	1	1	1	99.9995	
3787	褓	1	1	47	99.9995	
3788	砲	1	1	1	99.9995	
3789	箧	1	1	2	99.9995	
3790	鳟	1	1	8	99.9995	
3791	萸	1	1	27	99.9995	
3792	蹿	1	1	8	99.9995	
3793	觊	1	1	8	99.9995	
3794	觎	1	1	3	99.9995	
3795	猠	1	1	1	99.9995	
3796	蛭	1	1	6	99.9995	
3797	搔	1	1	12	99.9995	
3798	蹬	1	1	12	99.9995	HSK7-9
3799	嘈	1	1	20	99.9995	
3800	绬	1	1	1	99.9995	
3801	獴	1	1	1	99.9995	
3802	蟒	1	1	12	99.9995	
3803	畐	1	1	1	99.9995	
3804	胺	1	1	40	99.9995	
3805	抡	1	1	1	99.9995	HSK7-9
3806	穛	1	1	1	99.9995	
3807	嬴	1	1	22	99.9995	
3808	痲	1	1	2	99.9995	
3809	灸	1	1	8	99.9995	HSK7-9
3810	蚝	1	1	4	99.9995	
3811	哉	1	1	51	99.9995	
3812	耴	1	1	1	99.9995	
3813	麋	1	1	4	99.9995	
3814	撩	1	1	22	99.9995	
3815	眸	1	1	21	99.9995	
3816	璀	1	1	5	99.9995	
3817	璨	1	1	9	99.9995	
3818	郴	1	1	14	99.9995	
3819	垄	1	1	17	99.9995	HSK7-9
3820	瑆	1	1	1	99.9995	
3821	穖	1	1	1	99.9995	
3822	匀	1	1	31	99.9995	HSK7-9
3823	琂	1	1	1	99.9995	
3824	穞	1	1	1	99.9995	
3825	磝	1	1	1	99.9995	
3826	焙	1	1	16	99.9995	
3827	碱	1	1	42	99.9995	
3828	蚬	1	1	5	99.9995	
3829	磀	1	1	1	99.9995	
3830	霾	1	1	6	99.9995	
3831	奠	1	1	24	99.9995	HSK7-9
3832	緅	1	1	1	99.9995	
3833	墩	1	1	32	99.9995	
3834	馀	1	1	5	99.9995	
3835	汐	1	1	29	99.9995	
3836	穓	1	1	1	99.9995	
3837	徨	1	1	6	99.9995	
3838	臼	1	1	11	99.9995	
3839	瞓	1	1	1	99.9995	
3840	睝	1	1	2	99.9995	
3841	蔚	1	1	44	99.9995	
3842	镰	1	1	15	99.9995	
3843	璓	1	1	1	99.9995	
3844	剽	1	1	5	99.9995	
3845	糯	1	1	6	99.9995	
3846	邃	1	1	3	99.9995	
3847	阂	1	1	8	99.9995	HSK7-9
3848	妲	1	1	82	99.9995	
3849	坍	1	1	10	99.9995	
3850	胱	1	1	5	99.9995	
3851	坤	1	1	71	99.9995	
3852	肕	1	1	1	99.9995	
3853	哝	1	1	4	99.9996	
3854	摒	1	1	14	99.9996	
3855	玪	1	1	1	99.9996	
3856	噎	1	1	17	99.9996	
3857	渤	1	1	18	99.9996	
3858	俴	1	1	1	99.9996	
3859	蚚	1	1	1	99.9996	
3860	掣	1	1	10	99.9996	
3861	偕	1	1	9	99.9996	
3862	撅	1	1	1	99.9996	
3863	陑	1	1	3	99.9996	
3864	笢	1	1	1	99.9996	
3865	槌	1	1	20	99.9996	
3866	郅	1	1	2	99.9996	
3867	芔	1	1	1	99.9996	
3868	郔	1	1	1	99.9996	
3869	嚯	1	1	1	99.9996	
3870	窰	1	1	1	99.9996	
3871	隅	1	1	27	99.9996	
3872	瞥	1	1	12	99.9996	
3873	碔	1	1	1	99.9996	
3874	踬	1	1	1	99.9996	
3875	気	1	1	1	99.9996	
3876	祔	1	1	1	99.9996	
3877	穐	1	1	1	99.9996	
3878	砩	1	1	1	99.9996	
3879	瞭	1	1	10	99.9996	
3880	讧	1	1	2	99.9996	
3881	涤	1	1	21	99.9996	HSK7-9
3882	杻	1	1	1	99.9996	
3883	迂	1	1	8	99.9996	
3884	泭	1	1	1	99.9996	
3885	藻	1	1	27	99.9996	HSK7-9
3886	辊	1	1	10	99.9996	
3887	葩	1	1	14	99.9996	
3888	纐	1	1	1	99.9996	
3889	鳕	1	1	6	99.9996	
3890	籁	1	1	10	99.9996	
3891	磖	1	1	1	99.9996	
3892	畓	1	1	1	99.9996	
3893	桔	1	1	25	99.9996	
3894	掴	1	1	2	99.9996	
3895	梢	1	1	24	99.9996	HSK7-9
3896	疨	1	1	1	99.9996	
3897	暮	1	1	53	99.9996	HSK7-9
3898	窽	1	1	1	99.9996	
3899	皈	1	1	3	99.9996	
3900	胰	1	1	8	99.9996	
3901	哺	1	1	15	99.9996	HSK7-9
3902	缢	1	1	16	99.9996	
3903	綤	1	1	1	99.9996	
3904	牒	1	1	7	99.9996	
3905	鲱	1	1	2	99.9996	
3906	嘶	1	1	22	99.9996	
3907	仨	1	1	4	99.9996	
3908	婬	1	1	1	99.9996	
3909	噱	1	1	5	99.9996	
3910	蚯	1	1	2	99.9996	
3911	蚓	1	1	3	99.9996	
3912	迺	1	1	2	99.9996	
3913	镀	1	1	25	99.9996	
3914	虳	1	1	1	99.9996	
3915	霄	1	1	21	99.9996	
3916	捌	1	1	2	99.9996	
3917	绔	1	1	3	99.9996	
3918	礟	1	1	1	99.9996	
3919	蜕	1	1	12	99.9996	
3920	馏	1	1	11	99.9996	
3921	鳍	1	1	27	99.9996	
3922	粆	1	1	7	99.9996	
3923	曦	1	1	13	99.9996	
3924	刨	1	1	23	99.9996	HSK7-9
3925	偎	1	1	8	99.9996	
3926	煲	1	1	22	99.9996	HSK7-9
3927	镕	1	1	6	99.9996	
3928	鼬	1	1	6	99.9996	
3929	芲	1	1	1	99.9996	
3930	悸	1	1	6	99.9996	
3931	霰	1	1	6	99.9996	
3932	糷	1	1	2	99.9996	
3933	竕	1	1	1	99.9997	
3934	窑	1	1	28	99.9997	HSK7-9
3935	铆	1	1	10	99.9997	
3936	鲤	1	1	15	99.9997	
3937	惮	1	1	18	99.9997	
3938	陵	1	1	63	99.9997	HSK7-9
3939	祉	1	1	4	99.9997	
3940	沈	1	1	108	99.9997	
3941	铀	1	1	10	99.9997	
3942	躇	1	1	18	99.9997	
3943	槛	1	1	5	99.9997	HSK7-9
3944	酩	1	1	3	99.9997	
3945	酊	1	1	10	99.9997	
3946	怮	1	1	2	99.9997	
3947	琠	1	1	1	99.9997	
3948	祑	1	1	1	99.9997	
3949	獠	1	1	2	99.9997	
3950	畑	1	1	26	99.9997	
3951	矜	1	1	11	99.9997	
3952	忱	1	1	12	99.9997	
3953	礩	1	1	1	99.9997	
3954	傣	1	1	17	99.9997	
3955	儆	1	1	7	99.9997	
3956	窿	1	1	14	99.9997	HSK7-9
3957	涩	1	1	32	99.9997	
3958	苟	1	1	35	99.9997	
3959	篏	1	1	1	99.9997	
3960	秪	1	1	2	99.9997	
3961	昹	1	1	1	99.9997	
3962	炽	1	1	15	99.9997	
3963	咩	1	1	2	99.9997	
3964	铠	1	1	7	99.9997	
3965	绢	1	1	13	99.9997	
3966	讣	1	1	4	99.9997	
3967	穘	1	1	2	99.9997	
3968	笃	1	1	20	99.9997	
3969	鸵	1	1	10	99.9997	
3970	耚	1	1	1	99.9997	
3971	祢	1	1	11	99.9997	
3972	舶	1	1	13	99.9997	HSK7-9
3973	畄	1	1	1	99.9997	
3974	変	1	1	1	99.9997	
3975	硚	1	1	6	99.9997	
3976	痿	1	1	6	99.9997	
3977	屄	1	1	2	99.9997	
3978	侗	1	1	7	99.9997	
3979	豢	1	1	4	99.9997	
3980	盚	1	1	1	99.9997	
3981	窘	1	1	17	99.9997	HSK7-9
3982	苯	1	1	59	99.9997	
3983	拂	1	1	34	99.9997	
3984	缁	1	1	1	99.9997	
3985	珆	1	1	1	99.9997	
3986	蔷	1	1	11	99.9997	
3987	坳	1	1	30	99.9997	
3988	瀚	1	1	13	99.9997	
3989	麾	1	1	4	99.9997	
3990	祍	1	1	1	99.9997	
3991	孺	1	1	7	99.9997	
3992	岱	1	1	22	99.9997	
3993	趸	1	1	3	99.9997	
3994	紁	1	1	1	99.9997	
3995	眳	1	1	1	99.9997	
3996	冀	1	1	37	99.9997	
3997	陡	1	1	16	99.9997	HSK7-9
3998	戛	1	1	6	99.9997	
3999	瑅	1	1	1	99.9997	
4000	幂	1	1	7	99.9997	
4001	蜷	1	1	13	99.9997	
4002	跆	1	1	4	99.9997	
4003	衾	1	1	2	99.9997	
4004	琁	1	1	1	99.9997	
4005	翧	1	1	1	99.9997	
4006	砐	1	1	1	99.9997	
4007	怠	1	1	31	99.9997	HSK7-9
4008	秦	1	1	105	99.9997	
4009	疟	1	1	7	99.9997	
4010	磋	1	1	6	99.9997	HSK7-9
4011	㑩	1	1	1	99.9997	
4012	畕	1	1	2	99.9997	
4013	雏	1	1	50	99.9998	
4014	珈	1	1	7	99.9998	
4015	溉	1	1	14	99.9998	HSK7-9
4016	咂	1	1	9	99.9998	
4017	瞯	1	1	1	99.9998	
4018	喀	1	1	79	99.9998	
4019	璍	1	1	1	99.9998	
4020	暹	1	1	4	99.9998	
4021	硼	1	1	14	99.9998	
4022	咔	1	1	10	99.9998	
4023	丞	1	1	15	99.9998	
4024	扞	1	1	2	99.9998	
4025	沥	1	1	14	99.9998	
4026	锺	1	1	6	99.9998	
4027	俚	1	1	3	99.9998	
4028	鲔	1	1	1	99.9998	
4029	砉	1	1	17	99.9998	
4030	繵	1	1	1	99.9998	
4031	啜	1	1	11	99.9998	
4032	噶	1	1	22	99.9998	
4033	穕	1	1	1	99.9998	
4034	陬	1	1	1	99.9998	
4035	钧	1	1	22	99.9998	HSK7-9
4036	鲶	1	1	7	99.9998	
4037	臆	1	1	17	99.9998	
4038	撵	1	1	7	99.9998	
4039	芛	1	1	1	99.9998	
4040	瑌	1	1	1	99.9998	
4041	籈	1	1	1	99.9998	
4042	呒	1	1	1	99.9998	
4043	甃	1	1	1	99.9998	
4044	禅	1	1	63	99.9998	HSK7-9
4045	蹄	1	1	66	99.9998	
4046	暍	1	1	1	99.9998	
4047	钛	1	1	4	99.9998	
4048	阰	1	1	1	99.9998	
4049	吏	1	1	50	99.9998	HSK7-9
4050	菏	1	1	22	99.9998	
4051	筳	1	1	1	99.9998	
4052	笹	1	1	17	99.9998	
4053	嗳	1	1	4	99.9998	
4054	蜈	1	1	1	99.9998	
4055	蚣	1	1	3	99.9998	
4056	瘠	1	1	5	99.9998	
4057	缰	1	1	11	99.9998	
4058	窦	1	1	24	99.9998	
4059	榔	1	1	5	99.9998	
4060	鹌	1	1	3	99.9998	
4061	鹑	1	1	8	99.9998	
4062	猬	1	1	1	99.9998	
4063	蜿	1	1	5	99.9998	
4064	蜒	1	1	2	99.9998	
4065	恪	1	1	5	99.9998	
4066	篗	1	1	1	99.9998	
4067	呯	1	1	1	99.9998	
4068	恤	1	1	14	99.9998	HSK7-9
4069	岖	1	1	5	99.9998	
4070	笾	1	1	1	99.9998	
4071	黯	1	1	15	99.9998	
4072	陇	1	1	20	99.9998	
4073	骏	1	1	22	99.9998	HSK7-9
4074	镭	1	1	3	99.9998	
4075	哞	1	1	1	99.9998	
4076	拸	1	1	1	99.9998	
4077	淤	1	1	14	99.9998	
4078	玵	1	1	1	99.9998	
4079	衱	1	1	2	99.9998	
4080	眀	1	1	1	99.9998	
4081	稴	1	1	1	99.9998	
4082	衭	1	1	1	99.9998	
4083	渥	1	1	48	99.9998	
4084	潭	1	1	27	99.9998	HSK7-9
4085	鲈	1	1	8	99.9998	
4086	秂	1	1	1	99.9998	
4087	辄	1	1	11	99.9998	
4088	谧	1	1	5	99.9998	
4089	叩	1	1	21	99.9998	
4090	跩	1	1	1	99.9998	
4091	瓢	1	1	18	99.9998	
4092	褂	1	1	15	99.9998	
4093	幺	1	1	25	99.9999	
4094	痢	1	1	12	99.9999	
4095	疶	1	1	1	99.9999	
4096	盠	1	1	1	99.9999	
4097	玜	1	1	1	99.9999	
4098	堋	1	1	2	99.9999	
4099	锹	1	1	4	99.9999	
4100	莴	1	1	6	99.9999	
4101	苣	1	1	4	99.9999	
4102	剌	1	1	11	99.9999	
4103	涛	1	1	63	99.9999	HSK7-9
4104	釬	1	1	36	99.9999	
4105	蕴	1	1	25	99.9999	HSK7-9
4106	桅	1	1	24	99.9999	
4107	蔗	1	1	21	99.9999	
4108	氢	1	1	49	99.9999	
4109	痖	1	1	1	99.9999	
4110	牟	1	1	23	99.9999	
4111	縤	1	1	1	99.9999	
4112	斋	1	1	76	99.9999	
4113	聂	1	1	45	99.9999	
4114	獾	1	1	6	99.9999	
4115	榭	1	1	31	99.9999	
4116	雹	1	1	8	99.9999	
4117	伧	1	1	8	99.9999	
4118	麒	1	1	7	99.9999	
4119	麟	1	1	21	99.9999	
4120	玨	1	1	1	99.9999	
4121	曳	1	1	17	99.9999	
4122	畊	1	1	2	99.9999	
4123	貂	1	1	18	99.9999	
4124	穹	1	1	14	99.9999	
4125	甁	1	1	1	99.9999	
4126	豺	1	1	7	99.9999	
4127	茂	1	1	111	99.9999	HSK7-9
4128	腋	1	1	10	99.9999	
4129	孖	1	1	1	99.9999	
4130	猖	1	1	6	99.9999	HSK7-9
4131	蟆	1	1	6	99.9999	
4132	恀	1	1	1	99.9999	
4133	涎	1	1	10	99.9999	
4134	澎	1	1	12	99.9999	
4135	湃	1	1	7	99.9999	
4136	鎗	1	1	8	99.9999	
4137	啾	1	1	4	99.9999	
4138	硁	1	1	1	99.9999	
4139	掖	1	1	4	99.9999	
4140	酦	1	1	1	99.9999	
4141	瞺	1	1	1	99.9999	
4142	吔	1	1	1	99.9999	
4143	菈	1	1	1	99.9999	
4144	逾	1	1	20	99.9999	HSK7-9
4145	舖	1	1	1	99.9999	
4146	惟	1	1	29	99.9999	
4147	钾	1	1	24	99.9999	
4148	猀	1	1	1	99.9999	
4149	眯	1	1	19	99.9999	
4150	稭	1	1	1	99.9999	
4151	伫	1	1	5	99.9999	
4152	藕	1	1	10	99.9999	
4153	禯	1	1	1	99.9999	
4154	徜	1	1	4	99.9999	
4155	徉	1	1	5	99.9999	
4156	殓	1	1	11	99.9999	
4157	箍	1	1	27	99.9999	
4158	痘	1	1	15	99.9999	
4159	讳	1	1	18	99.9999	HSK7-9
4160	焗	1	1	3	99.9999	
4161	甀	1	1	1	99.9999	
4162	酶	1	1	20	99.9999	
4163	妗	1	1	2	99.9999	
4164	蚱	1	1	3	99.9999	
4165	蜢	1	1	4	99.9999	
4166	乍	1	1	25	99.9999	
4167	玶	1	1	1	99.9999	
4168	恺	1	1	5	99.9999	
4169	蛹	1	1	6	99.9999	
4170	璹	1	1	1	99.9999	
4171	咡	1	1	1	99.9999	
4172	疆	1	1	39	99.9999	HSK7-9
4173	蓉	1	1	56	100.0000	
4174	殷	1	1	31	100.0000	HSK7-9
4175	梑	1	1	1	100.0000	
4176	竿	1	1	35	100.0000	HSK7-9
4177	簗	1	1	1	100.0000	
4178	疣	1	1	6	100.0000	
4179	禧	1	1	24	100.0000	
4180	趼	1	1	1	100.0000	
4181	眦	1	1	4	100.0000	
4182	疡	1	1	13	100.0000	
4183	笭	1	1	1	100.0000	
4184	膍	1	1	1	100.0000	
4185	枑	1	1	1	100.0000	
4186	琭	1	1	1	100.0000	
4187	胭	1	1	7	100.0000	
4188	缎	1	1	19	100.0000	
4189	蜇	1	1	8	100.0000	
4190	瑼	1	1	1	100.0000	
4191	钠	1	1	40	100.0000	
4192	瞑	1	1	10	100.0000	
4193	玐	1	1	1	100.0000	
4194	箴	1	1	2	100.0000	
4195	拮	1	1	5	100.0000	
4196	纉	1	1	1	100.0000	
4197	蓬	1	1	83	100.0000	HSK7-9
4198	浃	1	1	1	100.0000	
4199	蔻	1	1	21	100.0000	
4200	氰	1	1	16	100.0000	
4201	螳	1	1	8	100.0000	
4202	苺	1	1	1	100.0000	
4203	玸	1	1	1	100.0000	
4204	炰	1	1	1	100.0000	
4205	巳	1	1	14	100.0000	
4206	擤	1	1	1	100.0000	
4207	砾	1	1	13	100.0000	
4208	慑	1	1	14	100.0000	HSK7-9
4209	茅	1	1	79	100.0000	HSK7-9
4210	砂	1	1	91	100.0000	HSK7-9
4211	陓	1	1	3	100.0000	
4212	吖	1	1	1	100.0000	
4213	镣	0	0	8	100.0000	
4214	锄	0	0	17	100.0000	
4215	暨	0	0	5	100.0000	
4216	箂	0	0	1	100.0000	
4217	钚	0	0	1	100.0000	
4218	杞	0	0	5	100.0000	
4219	鳏	0	0	2	100.0000	
4220	囔	0	0	7	100.0000	
4221	毡	0	0	26	100.0000	
4222	鹫	0	0	12	100.0000	
4223	孪	0	0	9	100.0000	HSK7-9
4224	熙	0	0	166	100.0000	HSK7-9
4225	颚	0	0	14	100.0000	
4226	彦	0	0	82	100.0000	
4227	冗	0	0	8	100.0000	HSK7-9
4228	镊	0	0	2	100.0000	
4229	粑	0	0	6	100.0000	
4230	碪	0	0	1	100.0000	
4231	麓	0	0	5	100.0000	
4232	脋	0	0	1	100.0000	
4233	乾	0	0	13	100.0000	
4234	搪	0	0	9	100.0000	
4235	寮	0	0	3	100.0000	
4236	荫	0	0	35	100.0000	HSK7-9
4237	蕊	0	0	41	100.0000	
4238	瞨	0	0	1	100.0000	
4239	肴	0	0	14	100.0000	
4240	罹	0	0	6	100.0000	
4241	祠	0	0	15	100.0000	
4242	礢	0	0	1	100.0000	
4243	蚌	0	0	15	100.0000	
4244	糦	0	0	1	100.0000	
4245	辗	0	0	19	100.0000	
4246	梧	0	0	17	100.0000	
4247	枫	0	0	46	100.0000	
4248	笰	0	0	1	100.0000	
4249	鳞	0	0	19	100.0000	
4250	酮	0	0	23	100.0000	
4251	衵	0	0	1	100.0000	
4252	谕	0	0	23	100.0000	
4253	蜃	0	0	6	100.0000	
4254	蛂	0	0	1	100.0000	
4255	荤	0	0	10	100.0000	
4256	埼	0	0	1	100.0000	
4257	纺	0	0	55	100.0000	HSK7-9
4258	佻	0	0	4	100.0000	
4259	伶	0	0	30	100.0000	
4260	诩	0	0	2	100.0000	
4261	咿	0	0	10	100.0000	
4262	琕	0	0	1	100.0000	
4263	懵	0	0	16	100.0000	
4264	糵	0	0	1	100.0000	
4265	苞	0	0	14	100.0000	
4266	绦	0	0	5	100.0000	
4267	蚕	0	0	46	100.0000	
4268	铤	0	0	1	100.0000	
4269	磐	0	0	16	100.0000	
4270	玆	0	0	1	100.0000	
4271	锏	0	0	2	100.0000	
4272	侨	0	0	32	100.0000	HSK7-9
4273	捚	0	0	1	100.0000	
4274	垠	0	0	7	100.0000	
4275	廿	0	0	45	100.0000	
4276	锉	0	0	11	100.0000	
4277	砒	0	0	13	100.0000	
4278	吽	0	0	1	100.0000	
4279	聿	0	0	13	100.0000	
4280	寥	0	0	32	100.0000	HSK7-9
4281	垦	0	0	31	100.0000	HSK7-9
4282	瓀	0	0	1	100.0000	
4283	篶	0	0	1	100.0000	
4284	翌	0	0	12	100.0000	
4285	辘	0	0	9	100.0000	
4286	珺	0	0	2	100.0000	
4287	跶	0	0	1	100.0000	
4288	笻	0	0	1	100.0000	
4289	胯	0	0	5	100.0000	
4290	膘	0	0	6	100.0000	
4291	茴	0	0	11	100.0000	
4292	庵	0	0	11	100.0000	
4293	犊	0	0	12	100.0000	
4294	玄	0	0	114	100.0000	HSK7-9
4295	瞣	0	0	1	100.0000	
4296	柚	0	0	23	100.0000	
4297	腼	0	0	4	100.0000	
4298	腆	0	0	2	100.0000	
4299	襟	0	0	23	100.0000	
4300	咭	0	0	1	100.0000	
4301	俭	0	0	18	100.0000	HSK7-9
4302	氯	0	0	48	100.0000	
4303	遐	0	0	12	100.0000	
4304	瘁	0	0	14	100.0000	
4305	袁	0	0	42	100.0000	
4306	肓	0	0	11	100.0000	
4307	旯	0	0	16	100.0000	
4308	怡	0	0	77	100.0000	HSK7-9
4309	镁	0	0	16	100.0000	
4310	琦	0	0	78	100.0000	
4311	枙	0	0	1	100.0000	
4312	怅	0	0	21	100.0000	
4313	蹒	0	0	3	100.0000	
4314	跚	0	0	4	100.0000	
4315	淀	0	0	20	100.0000	HSK7-9
4316	缮	0	0	9	100.0000	
4317	涟	0	0	8	100.0000	
4318	漪	0	0	4	100.0000	
4319	挼	0	0	1	100.0000	
4320	蜊	0	0	9	100.0000	
4321	菁	0	0	30	100.0000	
4322	禄	0	0	78	100.0000	
4323	媲	0	0	2	100.0000	HSK7-9
4324	婌	0	0	1	100.0000	
4325	赊	0	0	18	100.0000	
4326	诌	0	0	7	100.0000	
4327	俸	0	0	5	100.0000	
4328	榆	0	0	12	100.0000	
4329	讥	0	0	15	100.0000	HSK7-9
4330	琗	0	0	1	100.0000	
4331	霓	0	0	10	100.0000	
4332	唁	0	0	7	100.0000	
4333	芞	0	0	1	100.0000	
4334	拄	0	0	3	100.0000	HSK7-9
4335	伀	0	0	1	100.0000	
4336	隼	0	0	5	100.0000	
4337	萍	0	0	89	100.0000	HSK7-9
4338	艮	0	0	40	100.0000	
4339	潸	0	0	7	100.0000	
4340	琄	0	0	2	100.0000	
4341	玼	0	0	1	100.0000	
4342	闩	0	0	9	100.0000	
4343	铰	0	0	5	100.0000	
4344	渲	0	0	2	100.0000	
4345	琛	0	0	15	100.0000	
4346	潦	0	0	19	100.0000	HSK7-9
4347	缭	0	0	19	100.0000	
4348	肂	0	0	1	100.0000	
4349	恁	0	0	7	100.0000	
4350	烷	0	0	21	100.0000	
4351	聐	0	0	1	100.0000	
4352	螫	0	0	4	100.0000	
4353	兢	0	0	13	100.0000	HSK7-9
4354	糤	0	0	1	100.0000	
4355	芅	0	0	1	100.0000	
4356	甤	0	0	1	100.0000	
4357	嗤	0	0	5	100.0000	
4358	矰	0	0	1	100.0000	
4359	覚	0	0	1	100.0000	
4360	蛰	0	0	17	100.0000	
4361	俑	0	0	8	100.0000	
4362	遨	0	0	6	100.0000	
4363	袤	0	0	4	100.0000	
4364	禟	0	0	1	100.0000	
4365	婢	0	0	7	100.0000	
4366	筵	0	0	10	100.0000	
4367	稯	0	0	1	100.0000	
4368	罂	0	0	5	100.0000	
4369	粟	0	0	30	100.0000	
4370	盌	0	0	1	100.0000	
4371	鳖	0	0	9	100.0000	
4372	皐	0	0	1	100.0000	
4373	匾	0	0	8	100.0000	
4374	迸	0	0	16	100.0000	
4375	嚓	0	0	9	100.0000	
