rank	char	score_token	score_uniform	uniq_words	cum_pct	hsk_char_level
4341	佴	0	0	57	100.0000	
4342	怅	0	0	25	100.0000	
4343	杞	0	0	6	100.0000	
4344	株	0	0	49	100.0000	HSK7-9
4345	蹒	0	0	4	100.0000	
4346	跚	0	0	5	100.0000	
4347	肓	0	0	11	100.0000	
4348	缭	0	0	23	100.0000	
4349	埼	0	0	1	100.0000	
4350	寮	0	0	4	100.0000	
4351	俭	0	0	18	100.0000	HSK7-9
4352	酮	0	0	23	100.0000	
4353	忳	0	0	1	100.0000	
4354	砒	0	0	13	100.0000	
4355	仲	0	0	195	100.0000	HSK7-9
4356	筵	0	0	11	100.0000	
4357	氯	0	0	50	100.0000	
4358	噌	0	0	1	100.0000	
4359	瘁	0	0	14	100.0000	
4360	潸	0	0	7	100.0000	
4361	沏	0	0	7	100.0000	HSK7-9
4362	蚕	0	0	52	100.0000	
4363	糦	0	0	1	100.0000	
4364	陔	0	0	1	100.0000	
4365	篶	0	0	1	100.0000	
4366	淝	0	0	6	100.0000	
4367	跶	0	0	1	100.0000	
4368	麝	0	0	7	100.0000	
4369	枙	0	0	1	100.0000	
4370	寥	0	0	36	100.0000	HSK7-9
4371	縩	0	0	2	100.0000	
4372	纺	0	0	58	100.0000	HSK7-9
4373	隼	0	0	6	100.0000	
4374	蹶	0	0	4	100.0000	
4375	芞	0	0	1	100.0000	
4376	噫	0	0	1	100.0000	
4377	犊	0	0	13	100.0000	
4378	嗤	0	0	5	100.0000	
4379	琄	0	0	2	100.0000	
4380	婌	0	0	1	100.0000	
4381	吽	0	0	1	100.0000	
4382	嚓	0	0	10	100.0000	
4383	玆	0	0	1	100.0000	
4384	瞡	0	0	1	100.0000	
4385	妊	0	0	20	100.0000	
4386	娠	0	0	2	100.0000	
4387	驿	0	0	35	100.0000	
4388	蒲	0	0	64	100.0000	
4389	侨	0	0	62	100.0000	HSK7-9
4390	酌	0	0	25	100.0000	HSK7-9
4391	玼	0	0	1	100.0000	
4392	缤	0	0	9	100.0000	HSK7-9
4393	诌	0	0	9	100.0000	
4394	袤	0	0	4	100.0000	
4395	煦	0	0	25	100.0000	
4396	凛	0	0	29	100.0000	
4397	懧	0	0	1	100.0000	
4398	淀	0	0	26	100.0000	HSK7-9
4399	迦	0	0	99	100.0000	
4400	珺	0	0	2	100.0000	
4401	婢	0	0	8	100.0000	
4402	敝	0	0	17	100.0000	
4403	翋	0	0	1	100.0000	
4404	茼	0	0	12	100.0000	
4405	赊	0	0	19	100.0000	
4406	黝	0	0	6	100.0000	
4407	潦	0	0	21	100.0000	HSK7-9
4408	楝	0	0	4	100.0000	
4409	阨	0	0	1	100.0000	
4410	榻	0	0	9	100.0000	
4411	禄	0	0	82	100.0000	
4412	苞	0	0	15	100.0000	
4413	茁	0	0	6	100.0000	
4414	萍	0	0	98	100.0000	HSK7-9
4415	拄	0	0	3	100.0000	HSK7-9
4416	俀	0	0	1	100.0000	
4417	牦	0	0	3	100.0000	
4418	琛	0	0	16	100.0000	
4419	覜	0	0	1	100.0000	
4420	瞣	0	0	1	100.0000	
4421	琗	0	0	1	100.0000	
4422	摹	0	0	10	100.0000	
4423	腑	0	0	18	100.0000	
4424	弇	0	0	2	100.0000	
4425	琦	0	0	89	100.0000	
4426	伀	0	0	1	100.0000	
4427	芹	0	0	36	100.0000	
4428	唁	0	0	14	100.0000	
4429	俞	0	0	46	100.0000	
4430	聿	0	0	13	100.0000	
4431	皙	0	0	3	100.0000	
4432	匾	0	0	9	100.0000	
4433	俑	0	0	8	100.0000	
4434	剒	0	0	1	100.0000	
4435	迸	0	0	17	100.0000	
4436	喙	0	0	2	100.0000	
4437	肂	0	0	1	100.0000	
4438	谄	0	0	5	100.0000	
4439	倚	0	0	26	100.0000	HSK7-9
4440	俸	0	0	5	100.0000	
4441	恃	0	0	46	100.0000	
4442	皐	0	0	1	100.0000	
4443	窈	0	0	3	100.0000	
4444	窕	0	0	5	100.0000	
4445	禟	0	0	1	100.0000	
4446	帷	0	0	8	100.0000	
4447	觑	0	0	6	100.0000	
4448	衩	0	0	5	100.0000	
4449	桵	0	0	1	100.0000	
4450	帧	0	0	12	100.0000	
4451	疩	0	0	1	100.0000	
4452	朸	0	0	1	100.0000	
4453	瘴	0	0	6	100.0000	
4454	攥	0	0	1	100.0000	
4455	砱	0	0	1	100.0000	
4456	葆	0	0	33	100.0000	
4457	芅	0	0	1	100.0000	
4458	拈	0	0	12	100.0000	
4459	斟	0	0	19	100.0000	
4460	礿	0	0	1	100.0000	
4461	罂	0	0	6	100.0000	
4462	粟	0	0	36	100.0000	
4463	闩	0	0	9	100.0000	
4464	稯	0	0	1	100.0000	
4465	忡	0	0	4	100.0000	
4466	嵌	0	0	26	100.0000	HSK7-9
4467	痌	0	0	1	100.0000	
4468	庶	0	0	13	100.0000	
4469	聐	0	0	1	100.0000	
4470	茵	0	0	90	100.0000	
4471	痥	0	0	1	100.0000	
4472	秶	0	0	1	100.0000	
4473	糤	0	0	2	100.0000	
4474	珹	0	0	2	100.0000	
4475	碘	0	0	7	100.0000	
4476	缜	0	0	3	100.0000	
4477	珸	0	0	1	100.0000	
4478	篑	0	0	5	100.0000	
4479	貍	0	0	2	100.0000	
4480	痻	0	0	1	100.0000	
4481	龈	0	0	5	100.0000	
4482	岬	0	0	10	100.0000	
4483	椭	0	0	7	100.0000	
4484	氦	0	0	5	100.0000	
4485	铰	0	0	5	100.0000	
4486	踱	0	0	7	100.0000	
4487	寰	0	0	14	100.0000	
4488	褴	0	0	3	100.0000	
4489	褛	0	0	13	100.0000	
4490	粁	0	0	1	100.0000	
4491	踵	0	0	16	100.0000	
4492	痸	0	0	1	100.0000	
4493	芋	0	0	28	100.0000	
4494	禭	0	0	1	100.0000	
4495	峦	0	0	8	100.0000	
4496	蟿	0	0	1	100.0000	
4497	笞	0	0	5	100.0000	
4498	硅	0	0	29	100.0000	
4499	宎	0	0	1	100.0000	
4500	耸	0	0	30	100.0000	HSK7-9
4501	娟	0	0	44	100.0000	
4502	匮	0	0	11	100.0000	
4503	汞	0	0	7	100.0000	
4504	稧	0	0	1	100.0000	
4505	廖	0	0	40	100.0000	
4506	呷	0	0	1	100.0000	
4507	莞	0	0	16	100.0000	
4508	笱	0	0	1	100.0000	
4509	皿	0	0	10	100.0000	
4510	襁	0	0	4	100.0000	
4511	洷	0	0	1	100.0000	
4512	悝	0	0	17	100.0000	
4513	旬	0	0	20	100.0000	HSK7-9
4514	锥	0	0	53	100.0000	
4515	勀	0	0	1	100.0000	
4516	厥	0	0	28	100.0000	
4517	跸	0	0	13	100.0000	
4518	珑	0	0	14	100.0000	
4519	尪	0	0	1	100.0000	
4520	糃	0	0	1	100.0000	
4521	糛	0	0	1	100.0000	
4522	湘	0	0	51	100.0000	
4523	笈	0	0	5	100.0000	
4524	戟	0	0	16	100.0000	
4525	奚	0	0	4	100.0000	
4526	韬	0	0	18	100.0000	
4527	碆	0	0	1	100.0000	
4528	侃	0	0	35	100.0000	HSK7-9
4529	觐	0	0	6	100.0000	
4530	褒	0	0	14	100.0000	
4531	诿	0	0	13	100.0000	
4532	㖞	0	0	1	100.0000	
4533	屾	0	0	1	100.0000	
4534	鹈	0	0	3	100.0000	
4535	鹕	0	0	1	100.0000	
4536	硙	0	0	1	100.0000	
4537	舀	0	0	5	100.0000	
4538	黐	0	0	1	100.0000	
4539	坢	0	0	1	100.0000	
4540	姘	0	0	4	100.0000	
4541	糔	0	0	1	100.0000	
4542	岍	0	0	1	100.0000	
4543	祐	0	0	5	100.0000	
4544	粤	0	0	20	100.0000	
4545	咏	0	0	56	100.0000	HSK7-9
4546	挞	0	0	28	100.0000	
4547	娣	0	0	23	100.0000	
4548	镐	0	0	22	100.0000	
4549	媛	0	0	59	100.0000	
4550	凸	0	0	52	100.0000	HSK7-9
4551	劾	0	0	3	100.0000	
4552	埜	0	0	3	100.0000	
4553	蓓	0	0	73	100.0000	
4554	悖	0	0	16	100.0000	
4555	缟	0	0	4	100.0000	
4556	禔	0	0	1	100.0000	
4557	貊	0	0	1	100.0000	
4558	谂	0	0	1	100.0000	
4559	絊	0	0	1	100.0000	
4560	丶	0	0	1	100.0000	
4561	娄	0	0	43	100.0000	
4562	闵	0	0	30	100.0000	
4563	捻	0	0	10	100.0000	
4564	汒	0	0	1	100.0000	
4565	捋	0	0	3	100.0000	
4566	鸠	0	0	16	100.0000	
4567	裱	0	0	19	100.0000	
4568	荼	0	0	17	100.0000	
4569	霞	0	0	136	100.0000	HSK7-9
4570	绐	0	0	1	100.0000	
4571	俇	0	0	1	100.0000	
4572	缊	0	0	1	100.0000	
4573	劂	0	0	1	100.0000	
4574	瓮	0	0	14	100.0000	
4575	纲	0	0	78	100.0000	HSK5
4576	苇	0	0	70	100.0000	
4577	淳	0	0	45	100.0000	
4578	檀	0	0	30	100.0000	
4579	啖	0	0	1	100.0000	
4580	泯	0	0	13	100.0000	
4581	眡	0	0	1	100.0000	
4582	蝌	0	0	3	100.0000	
4583	蚪	0	0	2	100.0000	
4584	籓	0	0	1	100.0000	
4585	鲭	0	0	3	100.0000	
4586	焖	0	0	5	100.0000	
4587	啭	0	0	4	100.0000	
4588	磊	0	0	25	100.0000	HSK7-9
4589	舠	0	0	1	100.0000	
4590	盰	0	0	1	100.0000	
4591	耫	0	0	1	100.0000	
4592	蓖	0	0	4	100.0000	
4593	枱	0	0	7	100.0000	
4594	囤	0	0	9	100.0000	
4595	蝾	0	0	1	100.0000	
4596	螈	0	0	3	100.0000	
4597	甝	0	0	1	100.0000	
4598	藓	0	0	7	100.0000	
4599	醛	0	0	8	100.0000	
4600	鹃	0	0	20	100.0000	
4601	槃	0	0	2	100.0000	
4602	猟	0	0	1	100.0000	
4603	篒	0	0	1	100.0000	
4604	琅	0	0	26	100.0000	
4605	踊	0	0	7	100.0000	HSK7-9
4606	竮	0	0	1	100.0000	
4607	瞋	0	0	2	100.0000	
4608	谯	0	0	7	100.0000	
4609	昙	0	0	7	100.0000	
4610	绚	0	0	32	100.0000	
4611	漉	0	0	4	100.0000	
4612	陲	0	0	26	100.0000	
4613	卤	0	0	23	100.0000	HSK7-9
4614	璜	0	0	13	100.0000	
4615	忤	0	0	5	100.0000	
4616	膳	0	0	29	100.0000	HSK7-9
4617	砓	0	0	1	100.0000	
4618	坋	0	0	1	100.0000	
4619	孑	0	0	20	100.0000	
4620	臃	0	0	3	100.0000	
4621	篟	0	0	1	100.0000	
4622	竝	0	0	1	100.0000	
4623	壹	0	0	89	100.0000	
4624	忐	0	0	6	100.0000	
4625	忑	0	0	9	100.0000	
4626	彪	0	0	48	100.0000	
4627	遁	0	0	30	100.0000	
4628	抒	0	0	48	100.0000	HSK7-9
4629	脤	0	0	2	100.0000	
4630	惆	0	0	18	100.0000	
4631	涧	0	0	13	100.0000	
4632	畖	0	0	1	100.0000	
4633	耘	0	0	7	100.0000	
4634	谀	0	0	3	100.0000	
4635	剿	0	0	23	100.0000	
4636	皎	0	0	10	100.0000	
4637	腮	0	0	22	100.0000	
4638	骁	0	0	5	100.0000	
4639	饷	0	0	12	100.0000	
4640	絴	0	0	1	100.0000	
4641	夙	0	0	6	100.0000	
4642	帛	0	0	11	100.0000	
4643	昜	0	0	1	100.0000	
4644	榷	0	0	1	100.0000	
4645	棱	0	0	33	100.0000	HSK7-9
4646	疍	0	0	1	100.0000	
4647	锵	0	0	14	100.0000	
4648	媪	0	0	4	100.0000	
4649	笠	0	0	26	100.0000	
4650	娴	0	0	19	100.0000	
4651	盝	0	0	1	100.0000	
4652	炕	0	0	12	100.0000	
4653	蚾	0	0	1	100.0000	
4654	慵	0	0	2	100.0000	
4655	诣	0	0	3	100.0000	
4656	猘	0	0	1	100.0000	
4657	呾	0	0	1	100.0000	
4658	镒	0	0	8	100.0000	
4659	犷	0	0	2	100.0000	
4660	轧	0	0	35	100.0000	
4661	哽	0	0	15	100.0000	
4662	羇	0	0	1	100.0000	
4663	萱	0	0	18	100.0000	
4664	褥	0	0	17	100.0000	
4665	絮	0	0	22	100.0000	HSK7-9
4666	陎	0	0	1	100.0000	
4667	硋	0	0	1	100.0000	
4668	沢	0	0	3	100.0000	
4669	胫	0	0	4	100.0000	
4670	琶	0	0	13	100.0000	
4671	莪	0	0	11	100.0000	
4672	狰	0	0	4	100.0000	
4673	狞	0	0	17	100.0000	
4674	秞	0	0	1	100.0000	
4675	顷	0	0	24	100.0000	HSK7-9
4676	疽	0	0	15	100.0000	
4677	羟	0	0	15	100.0000	
4678	勍	0	0	5	100.0000	
4679	彶	0	0	1	100.0000	
4680	姪	0	0	1	100.0000	
4681	湎	0	0	8	100.0000	
4682	饯	0	0	12	100.0000	
4683	絘	0	0	1	100.0000	
4684	吆	0	0	6	100.0000	
4685	堈	0	0	1	100.0000	
4686	嫒	0	0	15	100.0000	
4687	鬣	0	0	3	100.0000	
4688	蟽	0	0	1	100.0000	
4689	痐	0	0	1	100.0000	
4690	锰	0	0	17	100.0000	
4691	锂	0	0	18	100.0000	
4692	竣	0	0	12	100.0000	HSK7-9
4693	卉	0	0	5	100.0000	HSK7-9
4694	咲	0	0	55	100.0000	
4695	轶	0	0	3	100.0000	
4696	砵	0	0	1	100.0000	
4697	鸢	0	0	18	100.0000	
4698	璂	0	0	1	100.0000	
4699	挝	0	0	2	100.0000	
4700	涙	0	0	1	100.0000	
4701	蠋	0	0	1	100.0000	
4702	籽	0	0	27	100.0000	
4703	蒟	0	0	1	100.0000	
4704	彸	0	0	1	100.0000	
4705	郝	0	0	66	100.0000	
4706	弩	0	0	28	100.0000	
4707	胪	0	0	1	100.0000	
4708	佷	0	0	1	100.0000	
4709	奕	0	0	29	100.0000	
4710	罽	0	0	1	100.0000	
4711	鞑	0	0	6	100.0000	
4712	诛	0	0	14	100.0000	
4713	秎	0	0	1	100.0000	
4714	舐	0	0	2	100.0000	
4715	穗	0	0	92	100.0000	
4716	啮	0	0	12	100.0000	
4717	砬	0	0	9	100.0000	
4718	冞	0	0	1	100.0000	
4719	猝	0	0	9	100.0000	
4720	睑	0	0	17	100.0000	
4721	拻	0	0	1	100.0000	
4722	恅	0	0	1	100.0000	
4723	盅	0	0	19	100.0000	
4724	黒	0	0	1	100.0000	
4725	仃	0	0	10	100.0000	
4726	鞘	0	0	35	100.0000	
4727	澜	0	0	33	100.0000	HSK7-9
4728	岚	0	0	37	100.0000	
4729	芸	0	0	25	100.0000	
4730	缛	0	0	4	100.0000	
4731	谙	0	0	43	100.0000	
4732	啷	0	0	10	100.0000	
4733	璏	0	0	1	100.0000	
4734	篖	0	0	1	100.0000	
4735	虞	0	0	30	100.0000	
4736	俋	0	0	1	100.0000	
4737	郞	0	0	2	100.0000	
4738	磞	0	0	1	100.0000	
4739	屯	0	0	44	100.0000	HSK7-9
4740	荔	0	0	10	100.0000	
4741	贤	0	0	292	100.0000	HSK7-9
4742	颧	0	0	6	100.0000	
4743	苝	0	0	1	100.0000	
4744	伝	0	0	1	100.0000	
4745	诏	0	0	17	100.0000	
4746	嗲	0	0	7	100.0000	
4747	籵	0	0	1	100.0000	
4748	谏	0	0	33	100.0000	
4749	抿	0	0	3	100.0000	
4750	佯	0	0	10	100.0000	
4751	碜	0	0	6	100.0000	
4752	玴	0	0	1	100.0000	
4753	胐	0	0	1	100.0000	
4754	硒	0	0	2	100.0000	
4755	倭	0	0	15	100.0000	
4756	镙	0	0	2	100.0000	
4757	絫	0	0	2	100.0000	
4758	炵	0	0	1	100.0000	
4759	栳	0	0	9	100.0000	
4760	褶	0	0	20	100.0000	
4761	肏	0	0	1	100.0000	
4762	苜	0	0	8	100.0000	
4763	蓿	0	0	4	100.0000	
4764	瞻	0	0	24	100.0000	HSK7-9
4765	尕	0	0	8	100.0000	
4766	鳃	0	0	5	100.0000	
4767	軞	0	0	1	100.0000	
4768	疦	0	0	1	100.0000	
4769	沅	0	0	27	100.0000	
4770	壊	0	0	1	100.0000	
4771	匍	0	0	5	100.0000	
4772	匐	0	0	10	100.0000	
4773	籥	0	0	1	100.0000	
4774	篕	0	0	1	100.0000	
4775	罠	0	0	1	100.0000	
4776	峎	0	0	1	100.0000	
4777	嗖	0	0	5	100.0000	
4778	忿	0	0	10	100.0000	
4779	䂵	0	0	1	100.0000	
4780	袈	0	0	2	100.0000	
4781	裟	0	0	5	100.0000	
4782	揺	0	0	1	100.0000	
4783	硷	0	0	4	100.0000	
4784	俙	0	0	1	100.0000	
4785	礥	0	0	1	100.0000	
4786	啱	0	0	1	100.0000	
4787	臱	0	0	1	100.0000	
4788	膙	0	0	1	100.0000	
4789	甠	0	0	1	100.0000	
4790	砦	0	0	2	100.0000	
4791	壅	0	0	3	100.0000	
4792	啫	0	0	2	100.0000	
4793	颐	0	0	23	100.0000	
4794	籴	0	0	1	100.0000	
4795	驸	0	0	3	100.0000	
4796	鹳	0	0	10	100.0000	
4797	瓃	0	0	1	100.0000	
4798	屐	0	0	5	100.0000	
4799	雁	0	0	91	100.0000	HSK7-9
4800	箩	0	0	25	100.0000	
4801	蝉	0	0	26	100.0000	
4802	荚	0	0	18	100.0000	
4803	堎	0	0	1	100.0000	
4804	羱	0	0	1	100.0000	
4805	诙	0	0	5	100.0000	
4806	癹	0	0	1	100.0000	
4807	绛	0	0	10	100.0000	
4808	抜	0	0	1	100.0000	
4809	抶	0	0	1	100.0000	
4810	蟺	0	0	1	100.0000	
4811	鹊	0	0	16	100.0000	
4812	膓	0	0	1	100.0000	
4813	禤	0	0	1	100.0000	
4814	鳅	0	0	3	100.0000	
4815	崆	0	0	19	100.0000	
4816	楠	0	0	41	100.0000	
4817	芮	0	0	123	100.0000	
4818	靛	0	0	5	100.0000	
4819	暄	0	0	5	100.0000	
4820	钙	0	0	14	100.0000	HSK7-9
4821	斛	0	0	4	100.0000	
4822	尻	0	0	6	100.0000	
4823	弑	0	0	10	100.0000	
4824	锲	0	0	5	100.0000	
4825	痨	0	0	9	100.0000	
4826	釭	0	0	1	100.0000	
4827	笺	0	0	14	100.0000	
4828	昌	0	0	264	100.0000	HSK6
4829	啐	0	0	1	100.0000	
4830	孱	0	0	5	100.0000	
4831	笕	0	0	3	100.0000	
4832	啕	0	0	4	100.0000	
4833	猋	0	0	1	100.0000	
4834	鹬	0	0	4	100.0000	
4835	荞	0	0	8	100.0000	
4836	胓	0	0	1	100.0000	
4837	耷	0	0	29	100.0000	
4838	荜	0	0	2	100.0000	
4839	贮	0	0	23	100.0000	HSK7-9
4840	陕	0	0	47	100.0000	
4841	弁	0	0	3	100.0000	
4842	荎	0	0	1	100.0000	
4843	茍	0	0	1	100.0000	
4844	姗	0	0	46	100.0000	
4845	晞	0	0	1	100.0000	
4846	稠	0	0	30	100.0000	HSK7-9
4847	缨	0	0	12	100.0000	
4848	胴	0	0	2	100.0000	
4849	郲	0	0	1	100.0000	
4850	婕	0	0	17	100.0000	
4851	桎	0	0	2	100.0000	
4852	梏	0	0	1	100.0000	
4853	跻	0	0	4	100.0000	
4854	邑	0	0	25	100.0000	
4855	冉	0	0	22	100.0000	
4856	逑	0	0	10	100.0000	
4857	邈	0	0	32	100.0000	
4858	鲷	0	0	5	100.0000	
4859	铎	0	0	48	100.0000	
4860	砪	0	0	1	100.0000	
4861	礘	0	0	1	100.0000	
4862	虷	0	0	1	100.0000	
4863	猂	0	0	1	100.0000	
4864	齁	0	0	1	100.0000	
4865	铢	0	0	7	100.0000	
4866	韭	0	0	10	100.0000	
4867	瑙	0	0	20	100.0000	
4868	梆	0	0	10	100.0000	
4869	搥	0	0	1	100.0000	
4870	喺	0	0	1	100.0000	
4871	稺	0	0	1	100.0000	
4872	鲟	0	0	5	100.0000	
4873	玊	0	0	1	100.0000	
4874	篨	0	0	1	100.0000	
4875	榎	0	0	1	100.0000	
4876	庐	0	0	25	100.0000	
4877	聒	0	0	8	100.0000	
4878	璧	0	0	21	100.0000	
4879	鬓	0	0	16	100.0000	
4880	舮	0	0	1	100.0000	
4881	恣	0	0	7	100.0000	
4882	穑	0	0	4	100.0000	
4883	衪	0	0	1	100.0000	
4884	妏	0	0	1	100.0000	
4885	弼	0	0	46	100.0000	
4886	碇	0	0	1	100.0000	
4887	竬	0	0	1	100.0000	
4888	迖	0	0	1	100.0000	
4889	缈	0	0	4	100.0000	
4890	睭	0	0	1	100.0000	
4891	馄	0	0	6	100.0000	
4892	饨	0	0	3	100.0000	
4893	溥	0	0	32	100.0000	
4894	庈	0	0	2	100.0000	
4895	疪	0	0	1	100.0000	
4896	侩	0	0	8	100.0000	
4897	紏	0	0	1	100.0000	
4898	瞈	0	0	1	100.0000	
4899	雯	0	0	78	100.0000	
4900	睤	0	0	1	100.0000	
4901	蟼	0	0	1	100.0000	
4902	噙	0	0	1	100.0000	
4903	纰	0	0	4	100.0000	
4904	卺	0	0	16	100.0000	
4905	猓	0	0	1	100.0000	
4906	碒	0	0	1	100.0000	
4907	礷	0	0	1	100.0000	
4908	稶	0	0	1	100.0000	
4909	芖	0	0	1	100.0000	
4910	轩	0	0	67	100.0000	
4911	俨	0	0	2	100.0000	
4912	俶	0	0	1	100.0000	
4913	睴	0	0	1	100.0000	
4914	髋	0	0	5	100.0000	
4915	谩	0	0	5	100.0000	
4916	籊	0	0	1	100.0000	
4917	孢	0	0	23	100.0000	
4918	蓑	0	0	12	100.0000	
4919	僭	0	0	1	100.0000	
4920	缥	0	0	8	100.0000	
4921	讹	0	0	8	100.0000	HSK7-9
4922	搀	0	0	12	100.0000	HSK7-9
4923	愕	0	0	6	100.0000	
4924	浊	0	0	19	100.0000	HSK7-9
4925	棠	0	0	27	100.0000	
4926	钴	0	0	3	100.0000	
4927	槲	0	0	1	100.0000	
4928	稷	0	0	5	100.0000	
4929	皋	0	0	8	100.0000	
4930	祩	0	0	1	100.0000	
4931	濂	0	0	3	100.0000	
4932	唛	0	0	1	100.0000	
4933	呡	0	0	1	100.0000	
4934	貉	0	0	11	100.0000	
4935	璆	0	0	1	100.0000	
4936	苂	0	0	1	100.0000	
4937	覃	0	0	23	100.0000	
4938	滕	0	0	77	100.0000	
4939	夼	0	0	1	100.0000	
4940	耂	0	0	1	100.0000	
4941	洼	0	0	46	100.0000	
4942	锌	0	0	9	100.0000	
4943	骛	0	0	6	100.0000	
4944	兀	0	0	9	100.0000	
4945	仕	0	0	73	100.0000	
4946	诨	0	0	5	100.0000	
4947	腚	0	0	1	100.0000	
4948	腓	0	0	15	100.0000	
4949	鸮	0	0	1	100.0000	
4950	胑	0	0	1	100.0000	
4951	樵	0	0	11	100.0000	
4952	斡	0	0	6	100.0000	
4953	囮	0	0	1	100.0000	
4954	歩	0	0	6	100.0000	
4955	沭	0	0	6	100.0000	
4956	纣	0	0	7	100.0000	
4957	猤	0	0	1	100.0000	
4958	苳	0	0	1	100.0000	
4959	祗	0	0	10	100.0000	
4960	疉	0	0	1	100.0000	
4961	臕	0	0	1	100.0000	
4962	跦	0	0	1	100.0000	
4963	潺	0	0	8	100.0000	
4964	戾	0	0	9	100.0000	
4965	蜀	0	0	17	100.0000	
4966	桄	0	0	3	100.0000	
4967	埻	0	0	1	100.0000	
4968	竛	0	0	1	100.0000	
4969	詻	0	0	1	100.0000	
4970	囝	0	0	1	100.0000	
4971	楹	0	0	2	100.0000	
4972	慇	0	0	3	100.0000	
4973	揶	0	0	4	100.0000	
4974	揄	0	0	18	100.0000	
4975	阖	0	0	10	100.0000	
4976	饕	0	0	4	100.0000	
4977	餮	0	0	5	100.0000	
4978	壬	0	0	10	100.0000	
4979	桴	0	0	1	100.0000	
4980	実	0	0	1	100.0000	
4981	磂	0	0	1	100.0000	
4982	刓	0	0	1	100.0000	
4983	堍	0	0	1	100.0000	
4984	笙	0	0	19	100.0000	
4985	哂	0	0	3	100.0000	
4986	猽	0	0	1	100.0000	
4987	螯	0	0	4	100.0000	
4988	阡	0	0	11	100.0000	
4989	礜	0	0	1	100.0000	
4990	圃	0	0	12	100.0000	
4991	蝼	0	0	3	100.0000	
4992	禴	0	0	1	100.0000	
4993	嬲	0	0	1	100.0000	
4994	蛔	0	0	4	100.0000	
4995	盄	0	0	1	100.0000	
4996	滦	0	0	7	100.0000	
4997	糸	0	0	1	100.0000	
4998	矼	0	0	1	100.0000	
4999	揸	0	0	1	100.0000	
5000	漓	0	0	12	100.0000	
5001	玌	0	0	1	100.0000	
5002	耎	0	0	1	100.0000	
5003	窲	0	0	1	100.0000	
5004	桲	0	0	1	100.0000	
5005	淉	0	0	1	100.0000	
5006	掇	0	0	9	100.0000	
5007	噘	0	0	2	100.0000	
5008	荌	0	0	1	100.0000	
5009	臦	0	0	1	100.0000	
5010	袧	0	0	1	100.0000	
5011	碯	0	0	1	100.0000	
5012	雫	0	0	1	100.0000	
5013	剜	0	0	1	100.0000	
5014	蹑	0	0	6	100.0000	
5015	垩	0	0	13	100.0000	
5016	瓟	0	0	1	100.0000	
5017	祫	0	0	1	100.0000	
5018	癪	0	0	2	100.0000	
5019	珮	0	0	3	100.0000	
5020	礨	0	0	1	100.0000	
5021	戆	0	0	3	100.0000	
5022	琖	0	0	1	100.0000	
5023	庚	0	0	23	100.0000	
5024	攞	0	0	1	100.0000	
5025	唵	0	0	1	100.0000	
5026	柩	0	0	7	100.0000	
5027	亘	0	0	15	100.0000	
5028	鸨	0	0	5	100.0000	
5029	遽	0	0	7	100.0000	
5030	迵	0	0	6	100.0000	
5031	罿	0	0	1	100.0000	
5032	怢	0	0	1	100.0000	
5033	舜	0	0	30	100.0000	
5034	钸	0	0	1	100.0000	
5035	檎	0	0	2	100.0000	
5036	髻	0	0	7	100.0000	
5037	膌	0	0	1	100.0000	
5038	嫔	0	0	28	100.0000	
5039	祡	0	0	1	100.0000	
5040	嫣	0	0	21	100.0000	
5041	硆	0	0	1	100.0000	
5042	冚	0	0	1	100.0000	
5043	洘	0	0	1	100.0000	
5044	埮	0	0	1	100.0000	
5045	袄	0	0	11	100.0000	
5046	楔	0	0	12	100.0000	
5047	呲	0	0	1	100.0000	
5048	闱	0	0	27	100.0000	
5049	茩	0	0	1	100.0000	
5050	卟	0	0	1	100.0000	
5051	砣	0	0	12	100.0000	
5052	囹	0	0	5	100.0000	
5053	圄	0	0	5	100.0000	
5054	弈	0	0	7	100.0000	HSK7-9
5055	矬	0	0	4	100.0000	
5056	珛	0	0	1	100.0000	
5057	蛌	0	0	1	100.0000	
5058	蚐	0	0	1	100.0000	
5059	縡	0	0	1	100.0000	
5060	蘼	0	0	2	100.0000	
5061	阮	0	0	38	100.0000	
5062	铂	0	0	7	100.0000	
5063	笚	0	0	1	100.0000	
5064	噼	0	0	9	100.0000	
5065	倜	0	0	9	100.0000	
5066	傥	0	0	2	100.0000	
5067	砈	0	0	1	100.0000	
5068	羮	0	0	1	100.0000	
5069	崴	0	0	12	100.0000	
5070	眢	0	0	1	100.0000	
5071	馥	0	0	10	100.0000	
5072	荟	0	0	8	100.0000	
5073	纭	0	0	2	100.0000	
5074	碈	0	0	1	100.0000	
5075	瓂	0	0	1	100.0000	
5076	桽	0	0	1	100.0000	
5077	谵	0	0	13	100.0000	
5078	蛞	0	0	2	100.0000	
5079	蝓	0	0	3	100.0000	
5080	哏	0	0	8	100.0000	
5081	咣	0	0	4	100.0000	
5082	酣	0	0	21	100.0000	HSK7-9
5083	瞟	0	0	3	100.0000	
5084	衒	0	0	1	100.0000	
5085	圉	0	0	3	100.0000	
5086	囡	0	0	15	100.0000	
5087	妢	0	0	1	100.0000	
5088	腢	0	0	1	100.0000	
5089	嗄	0	0	1	100.0000	
5090	楂	0	0	7	100.0000	
5091	泷	0	0	18	100.0000	
5092	痚	0	0	1	100.0000	
5093	菱	0	0	46	100.0000	
5094	淰	0	0	1	100.0000	
5095	媾	0	0	13	100.0000	
5096	紌	0	0	1	100.0000	
